AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 20; 18; 16; 4; 8; 11; 9; 16; 8; 12; 5; 9 
5;004a. Praça da República; 31; 30; 16; 27; 26; 28; 41; 23; 38; 21; 37; 28 
5;005a. Mem de Sá; 36; 57; 57; 60; 40; 48; 37; 44; 48; 49; 46; 45 
4;006a. Cidade nova; 28; 30; 40; 27; 29; 35; 26; 24; 36; 38; 45; 29 
5;007a. Santa Tereza; 13; 9; 15; 16; 12; 13; 22; 16; 11; 11; 12; 20 
2;009a. Catete; 47; 47; 47; 24; 42; 37; 23; 24; 26; 31; 34; 34 
2;010a. Botafogo; 34; 28; 46; 40; 27; 37; 29; 35; 51; 38; 34; 29 
23;011a. Rocinha; 58; 44; 40; 23; 26; 20; 30; 24; 19; 21; 20; 14 
19;012a. Copacabana; 69; 59; 66; 61; 55; 44; 48; 49; 56; 43; 44; 50 
19;013a. Ipanema; 28; 19; 32; 25; 25; 26; 16; 20; 25; 26; 15; 25 
23;014a. Leblon; 41; 28; 34; 24; 13; 36; 23; 39; 21; 26; 20; 18 
23;015a. Gávea; 30; 13; 28; 28; 17; 19; 26; 18; 29; 20; 21; 17 
31;016a. Barra da Tijuca; 79; 97; 81; 86; 70; 67; 64; 81; 79; 72; 79; 75 
4;017a. São Cristóvão; 52; 61; 34; 48; 48; 40; 32; 36; 34; 42; 40; 33 
4;018a. Praça da Bandeira; 22; 28; 29; 28; 20; 20; 23; 23; 16; 21; 31; 28 
6;019a. Tijuca; 55; 57; 63; 52; 40; 54; 45; 38; 45; 32; 40; 47 
6;020a. Grajaú; 77; 73; 46; 47; 49; 44; 51; 41; 56; 70; 49; 43 
22;021a. Bonsucesso; 106; 91; 81; 78; 90; 89; 64; 72; 74; 70; 63; 74 
16;022a. Penha; 108; 76; 85; 55; 68; 45; 54; 48; 41; 52; 68; 52 
3;023a. Meier; 46; 43; 65; 53; 44; 40; 45; 31; 31; 35; 44; 37 
3;024a. Piedade; 45; 58; 62; 40; 48; 44; 36; 25; 40; 47; 48; 54 
3;025a. Engenho novo; 69; 65; 82; 46; 49; 64; 36; 36; 62; 31; 32; 48 
3;026a. Todos os Santos; 53; 51; 46; 47; 45; 46; 30; 34; 31; 39; 31; 37 
41;027a. Vicente de Carvalho; 64; 64; 64; 42; 43; 57; 50; 63; 54; 58; 60; 55 
9;028a. Campinho; 103; 75; 77; 81; 81; 74; 83; 73; 68; 77; 71; 76 
9;029a. Madureira; 78; 60; 59; 59; 56; 52; 34; 51; 44; 52; 62; 46 
9;030a. marechal Hermes; 96; 61; 66; 87; 58; 62; 63; 51; 38; 57; 54; 55 
41;031a. Ricardo Albuquerque; 66; 64; 57; 72; 59; 59; 45; 51; 54; 72; 79; 54 
18;032a. Taquara; 261; 242; 230; 245; 218; 227; 184; 228; 254; 218; 220; 217 
14;033a. Realengo; 155; 113; 152; 148; 121; 110; 109; 144; 104; 112; 98; 152 
14;034a. Bangu; 200; 201; 187; 144; 137; 164; 145; 128; 149; 131; 164; 153 
40;035a. Campo Grande; 354; 270; 301; 261; 242; 222; 236; 208; 260; 283; 250; 286 
27;036a. Santa Cruz; 240; 153; 170; 142; 126; 151; 115; 126; 128; 145; 138; 124 
17;037a. Ilha do Governador; 111; 73; 105; 79; 90; 99; 72; 79; 92; 64; 78; 56 
16;038a. Braz de Pina; 87; 107; 86; 68; 49; 77; 62; 59; 74; 74; 83; 76 
41;039a. Pavuna; 72; 60; 51; 55; 48; 43; 45; 44; 41; 45; 48; 44 
9;040a. Honório Gurgel; 48; 63; 49; 44; 30; 41; 55; 42; 44; 57; 53; 56 
18;041a. Tanque; 107; 74; 71; 88; 60; 74; 54; 76; 72; 77; 72; 70 
31;042a. Recreio; 124; 82; 94; 102; 106; 97; 89; 92; 104; 82; 78; 100 
27;043a. Pedra de Guaratiba; 97; 80; 94; 85; 85; 68; 56; 84; 99; 82; 102; 91 
3;044a. Inhaúma; 35; 33; 26; 37; 20; 15; 17; 26; 27; 28; 28; 40 
16;045a. Alemão; 24; 21; 18; 19; 14; 6; 8; 16; 16; 15; 19; 13 
24;048a. Seropédica; 46; 40; 45; 39; 29; 42; 41; 24; 35; 38; 37; 40 
24;050a. Itaguaí; 57; 57; 77; 35; 43; 59; 53; 48; 39; 48; 47; 55 
24;051a. Paracambí; 34; 25; 37; 34; 22; 31; 19; 19; 19; 22; 34; 25 
20;052a. nova Iguaçu; 74; 62; 68; 69; 49; 47; 52; 57; 53; 61; 74; 59 
20;053a. Mesquita; 108; 75; 87; 48; 60; 73; 54; 70; 70; 85; 77; 65 
39;054a. Belford Roxo; 231; 159; 153; 169; 129; 123; 124; 158; 151; 123; 124; 111 
24;055a. Queimados; 124; 105; 83; 105; 112; 110; 100; 110; 97; 112; 118; 90 
20;056a. Comendador Soares; 154; 121; 126; 93; 116; 86; 89; 107; 137; 147; 128; 130 
20;057a. Nilópolis; 139; 92; 108; 89; 80; 78; 82; 59; 92; 75; 79; 55 
20;058a. Posse; 241; 276; 249; 212; 182; 188; 170; 163; 178; 189; 160; 211 
15;059a. Duque de Caxias; 248; 193; 181; 129; 134; 147; 154; 144; 156; 198; 157; 168 
15;060a. Campos Elíseos; 107; 98; 88; 79; 92; 67; 89; 99; 84; 104; 92; 80 
15;061a. Xerém; 12; 18; 15; 14; 18; 24; 21; 17; 20; 25; 20; 20 
15;062a. Imbariê; 80; 53; 42; 54; 23; 42; 58; 54; 61; 69; 65; 69 
24;063a. Japerí; 50; 61; 45; 57; 51; 53; 36; 61; 37; 57; 49; 71 
21;064a. Vilar dos Teles; 238; 226; 165; 229; 182; 218; 183; 195; 208; 234; 177; 223 
34;065a. Magé; 56; 60; 64; 57; 35; 49; 44; 25; 39; 47; 38; 36 
34;066a. Piabetá; 99; 84; 93; 87; 43; 60; 75; 83; 89; 60; 53; 82 
34;067a. Guapimirim; 35; 36; 39; 29; 30; 29; 24; 21; 36; 18; 30; 35 
35;070a. Tanguá; 27; 19; 17; 15; 13; 14; 6; 13; 9; 15; 9; 8 
35;071a. Itaboraí; 169; 159; 126; 109; 110; 86; 93; 111; 88; 112; 81; 94 
7;072a. São Gonçalo; 218; 182; 181; 165; 145; 162; 122; 101; 138; 127; 131; 123 
7;073a. Neves; 140; 109; 147; 95; 84; 77; 86; 89; 88; 99; 112; 98 
7;074a. Alcantara; 186; 150; 143; 111; 111; 126; 112; 118; 144; 140; 110; 143 
7;075a. Rio do Ouro; 80; 63; 67; 69; 60; 53; 61; 75; 56; 67; 60; 70 
12;076a. Niterói - Centro; 50; 52; 41; 49; 60; 38; 50; 53; 50; 51; 48; 57 
12;077a. Icaraí; 39; 33; 33; 38; 40; 36; 44; 40; 42; 53; 36; 37 
12;078a. Fonseca; 74; 65; 60; 65; 49; 57; 45; 45; 56; 55; 63; 48 
12;079a. Jurujuba; 26; 33; 24; 16; 29; 23; 15; 38; 16; 34; 17; 26 
12;081a. Itaipú; 44; 54; 28; 45; 20; 42; 41; 33; 48; 46; 32; 40 
12;082a. maricá; 103; 82; 89; 82; 69; 60; 66; 83; 72; 82; 72; 98 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 56; 64; 51; 50; 53; 51; 54; 57; 76; 65; 49; 47 
37;089a. Resende; 105; 97; 117; 121; 100; 93; 83; 85; 97; 74; 55; 92 
28;090a. Barra Mansa; 54; 68; 77; 65; 67; 51; 68; 63; 67; 65; 58; 55 
10;091a. Valença; 29; 26; 37; 30; 21; 22; 21; 22; 20; 39; 13; 26 
10;092a. Rio das Flores; 3; 6; 7; 2; 4; 5; 5; 2; 3; 4; 9; 3 
28;093a. Volta Redonda; 119; 121; 123; 110; 96; 86; 86; 90; 105; 77; 107; 109 
10;094a. Piraí; 22; 22; 23; 15; 11; 15; 11; 6; 12; 17; 17; 29 
10;095a. Vassouras; 19; 24; 19; 25; 11; 9; 13; 12; 24; 11; 15; 16 
10;096a. Miguel Pereira; 22; 24; 25; 21; 26; 27; 16; 28; 38; 44; 18; 22 
10;097a. Mendes; 7; 6; 13; 17; 9; 6; 3; 9; 6; 4; 6; 9 
10;098a. Paulo de Frontin; 12; 12; 15; 16; 4; 7; 10; 11; 6; 10; 11; 11 
37;099a. Itatiaia; 17; 22; 29; 20; 33; 30; 14; 22; 36; 31; 18; 11 
37;100a. Porto Real; 12; 10; 10; 7; 12; 6; 6; 10; 9; 3; 6; 2 
28;101a. Pinheiral; 30; 37; 30; 20; 15; 19; 21; 16; 17; 18; 23; 8 
30;104a. São J. Rio Preto; 9; 12; 8; 8; 6; - ; 3; 3; 2; 6; 4; 11 
26;105a. Petrópolis; 81; 80; 81; 77; 87; 71; 79; 72; 93; 100; 70; 60 
26;106a. Itaipava; 18; 29; 40; 29; 22; 20; 35; 21; 32; 31; 20; 21 
38;107a. Paraíba do Sul; 15; 30; 28; 21; 15; 20; 10; 6; 25; 10; 17; 6 
38;108a. Três Rios; 85; 53; 63; 54; 56; 43; 72; 94; 89; 79; 78; 78 
38;109a. Sapucaia; 6; 9; 11; 7; 15; 14; 8; 12; 11; 11; 19; 10 
30;110a. Teresópolis; 84; 66; 69; 69; 65; 73; 58; 43; 94; 74; 54; 55 
30;111a. Sumidouro; 6; 13; 7; 13; 9; 5; 5; 4; 6; 8; 6; 12 
30;112a. Carmo; 17; 8; 7; 14; 14; 12; 11; 11; 7; 5; 5; 18 
25;118a. Araruama; 91; 63; 59; 57; 43; 41; 39; 64; 48; 56; 69; 44 
