AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
11;154a. Cordeiro; 4; - ; 4; - ; 1; - ; 1; - ; 3; - ; - ; -   
36;155a. São Sebastião do Alto; - ; - ; 2; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; 1; - ; 2; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; 4; - ; 2 
35;159a. Cachoeira de Macacú; 1; 18; 2; 1; 1; 2; 2; 3; 2; 1; 6; 2 
33;165a. Mangaratiba; 4; 1; - ; 1; - ; 3; 4; - ; 4; 4; 1; 2 
33;166a. Angra dos Reis; 2; 5; 4; 1; 5; 3; 3; 4; 6; 3; 3; 5 
33;167a. Paraty; 1; - ; - ; - ; 2; - ; - ; - ; 1; 2; - ; -   
33;168a. Rio Claro; - ; 1; - ; - ; - ; 2; 2; - ; - ; 1; - ; -   
