AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
3;044a. Inhaúma; 1; - ; - ; - ; - ; 1; - ; - ; - ; - ; 1; 1 
16;045a. Alemão; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; - ; -   
24;048a. Seropédica; - ; 3; 3; - ; 3; 1; 4; 1; 1; - ; 4; -   
24;050a. Itaguaí; 6; 4; 2; 2; 1; 1; 5; - ; - ; 4; 2; 1 
24;051a. Paracambí; 2; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
20;052a. nova Iguaçu; 1; 3; 2; - ; 2; 1; 2; - ; - ; 1; 3; -   
20;053a. Mesquita; - ; 1; 1; - ; - ; 1; 1; 2; 1; 1; - ; 1 
39;054a. Belford Roxo; 1; - ; 1; - ; 1; 3; - ; - ; 2; 2; 3; 2 
24;055a. Queimados; 3; - ; 1; 1; 3; - ; 4; - ; 1; 2; - ; 1 
20;056a. Comendador Soares; 1; 1; 1; 3; - ; 2; 2; - ; - ; 2; - ; 3 
20;057a. Nilópolis; - ; 1; - ; - ; - ; 1; - ; 1; - ; - ; 1; 2 
20;058a. Posse; 2; 1; 2; 1; 4; 5; 5; 3; 3; 5; 2; 2 
15;059a. Duque de Caxias; 3; 1; 2; - ; 1; 4; 1; 4; 2; 2; 3; 5 
15;060a. Campos Elíseos; 3; 2; 2; 2; 2; - ; 2; 8; 5; 1; 4; 2 
15;061a. Xerém; 1; 1; - ; - ; 1; 1; 1; - ; 1; 2; - ; 1 
15;062a. Imbariê; - ; - ; 4; 1; - ; 1; - ; - ; - ; - ; 1; 1 
24;063a. Japerí; 1; 1; - ; - ; - ; - ; 1; 1; - ; 1; 1; -   
21;064a. Vilar dos Teles; 1; 4; - ; - ; - ; 1; - ; - ; 1; 1; 2; 2 
34;065a. Magé; - ; - ; 1; - ; - ; 1; 2; 2; 2; 1; 2; 1 
34;066a. Piabetá; 2; 2; 1; 2; - ; 1; 3; 2; - ; - ; 2; -   
34;067a. Guapimirim; - ; - ; 1; - ; 2; 1; - ; 3; 2; - ; - ; 3 
35;070a. Tanguá; 1; 3; 1; - ; 1; - ; - ; - ; 1; - ; - ; -   
35;071a. Itaboraí; 1; 2; 4; 4; 3; 6; 1; 1; 3; 5; 4; 2 
7;072a. São Gonçalo; 1; - ; - ; 1; 2; - ; 3; 3; - ; - ; 1; -   
7;073a. Neves; 1; 2; - ; - ; 1; 2; - ; - ; 3; 1; 3; 5 
7;074a. Alcantara; 4; 1; 1; 4; 2; 2; 1; 3; - ; 1; 3; 3 
7;075a. Rio do Ouro; 2; 3; 2; 1; 1; 1; - ; 3; 3; 1; 2; 1 
12;076a. Niterói - Centro; - ; 4; - ; 1; 1; 1; - ; 2; 1; 1; - ; 1 
12;077a. Icaraí; 1; 1; 2; - ; - ; - ; - ; - ; 2; - ; - ; -   
12;078a. Fonseca; 1; 1; 2; 1; 2; 1; 1; - ; - ; 2; 1; 2 
12;079a. Jurujuba; - ; - ; 2; - ; 1; - ; - ; - ; 2; - ; - ; 2 
12;081a. Itaipú; - ; 1; - ; - ; - ; 1; 1; 2; - ; 1; - ; -   
12;082a. maricá; 4; 3; 4; 2; 4; 3; 1; 5; 2; 4; 3; 3 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 2; 1; - ; 2; 1; 2; - ; 1; - ; 1; - ; 2 
37;089a. Resende; - ; 4; 2; - ; 2; 1; - ; - ; - ; - ; 1; -   
28;090a. Barra Mansa; 1; 1; 1; 2; 1; - ; 1; 8; 1; 1; - ; 2 
10;091a. Valença; - ; 1; - ; 5; 2; 1; - ; 2; 1; - ; 1; 1 
10;092a. Rio das Flores; - ; 1; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 2; 1; 2; 6; 1; 1; - ; 5; 1; 5; 6; 1 
10;094a. Piraí; 1; - ; 1; 1; 1; - ; 3; - ; - ; 2; - ; -   
10;095a. Vassouras; - ; 3; 1; - ; - ; - ; 2; 1; - ; - ; - ; 3 
10;096a. Miguel Pereira; 1; 1; - ; 1; - ; 1; - ; 1; 1; 2; - ; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1; -   
37;099a. Itatiaia; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
37;100a. Porto Real; 1; - ; - ; 2; - ; - ; - ; - ; - ; - ; - ; -   
28;101a. Pinheiral; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1; -   
26;105a. Petrópolis; - ; - ; - ; 1; 2; 1; 1; 1; - ; 2; 6; -   
26;106a. Itaipava; 2; 1; 1; - ; 2; - ; - ; 3; 1; - ; - ; -   
38;107a. Paraíba do Sul; 1; - ; 1; - ; - ; - ; - ; 1; - ; 1; - ; -   
38;108a. Três Rios; 2; 1; 2; 1; 3; - ; 1; 2; 1; 1; 1; -   
38;109a. Sapucaia; 1; 2; - ; - ; 3; 2; - ; - ; 1; 1; - ; -   
30;110a. Teresópolis; 3; 1; 2; 1; 1; 4; 3; 7; 1; 3; 1; 2 
30;111a. Sumidouro; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; 1; 1 
25;118a. Araruama; 3; 4; 6; 1; - ; 2; - ; 3; 1; 3; 6; 3 
35;119a. Rio Bonito; 4; - ; - ; 3; 4; 2; 1; 3; 2; 1; 3; 1 
35;120a. Silva Jardim; 1; 2; - ; 4; 4; 1; 1; 2; - ; 3; 2; 3 
32;121a. Casimiro de abreu; 3; - ; - ; 3; 2; 1; - ; 2; 1; - ; - ; 1 
32;122a. Conceição de Macabú; - ; 4; - ; - ; - ; - ; - ; 1; 2; - ; - ; -   
32;123a. Macaé; 6; 5; 6; 3; 4; 2; 6; 3; 4; 1; 2; 2 
25;124a. Saquarema; 7; 1; - ; 4; 1; - ; 4; 3; - ; 1; 1; 4 
25;125a. São Pedro da Aldeia; 1; - ; - ; 1; - ; 3; - ; 1; 1; - ; 3; 3 
25;126a. Cabo Frio; 1; - ; 5; 3; 4; 1; 4; 3; 1; 3; - ; 3 
25;127a. Búzios; 1; - ; - ; - ; - ; 1; - ; 1; - ; - ; 1; -   
32;128a. Rio das Ostras; 3; 3; 4; 2; 3; 2; - ; 1; 3; 4; 4; 2 
25;129a. Iguaba; - ; - ; - ; - ; 3; - ; 1; - ; - ; - ; - ; -   
32;130a. Quissamã; 2; - ; - ; - ; - ; 1; 2; 1; - ; 11; - ; 1 
25;132a. Arraial do Cabo; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;134a. Campos; 7; 6; 3; 4; 6; 9; 3; 1; 10; 8; 2; 7 
36;135a. Itaocara; - ; - ; - ; 1; - ; 2; - ; - ; - ; - ; - ; -   
36;136a. Santo Antônio de Pádua; 1; 1; - ; 1; 1; - ; 3; 2; 4; 1; - ; 1 
36;137a. Miracema; - ; - ; - ; 1; - ; - ; 4; - ; - ; - ; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; 1; 1; - ; - ; -   
29;139a. Porciúncula; 1; - ; - ; - ; - ; 2; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; 2; - ; - ; 1; - ; - ; 1; - ; -   
8;141a. São Fidelis; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; 1; 2 
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 1; 1; 2; 1; 1; - ; 1; 3; 2; 1; 2; -   
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
8;145a. São João da Barra; - ; 2; - ; - ; 2; - ; 2; 1; - ; - ; 2; -   
8;146a. Guarus; 3; 3; 2; 4; 4; 4; - ; - ; 4; 5; 2; -   
8;147a. São Francisco de Itabapoana; - ; 1; 1; - ; - ; 1; 2; 1; - ; 1; 1; 1 
29;148a. Italva; - ; 1; 1; 1; - ; 3; - ; - ; - ; - ; - ; -   
11;151a. nova Friburgo; 4; - ; 2; 3; 3; 1; 2; 3; - ; 2; - ; 2 
11;152a. Duas Barras; - ; - ; - ; 1; 1; - ; - ; - ; 1; - ; - ; 1 
11;153a. Cantagalo; 1; - ; - ; - ; - ; - ; - ; 3; - ; - ; - ; 1 
11;154a. Cordeiro; - ; - ; 1; - ; - ; - ; - ; 1; 2; 1; - ; 1 
36;155a. São Sebastião do Alto; 1; - ; - ; - ; - ; 1; - ; - ; - ; - ; 4; -   
11;156a. Santa maria Madalena; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; 1; - ; 1; - ; - ; - ; - ; - ; - ; 2; -   
35;159a. Cachoeira de Macacú; - ; 1; - ; - ; 2; 4; - ; 1; - ; - ; 8; 1 
33;165a. Mangaratiba; 1; - ; - ; 2; - ; 3; - ; 2; - ; 8; - ; -   
33;166a. Angra dos Reis; 2; 2; 1; 3; 1; 1; 1; 2; 2; 6; 5; 2 
33;167a. Paraty; - ; - ; 1; - ; - ; - ; 1; - ; 21; 1; 1; -   
33;168a. Rio Claro; 1; 1; 1; 1; - ; - ; 1; - ; 1; - ; - ; -   
