AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá;383;337;730;.;.;.;.;.;.;.;.;.
5;004a. Praça da República;625;359;652;.;.;.;.;.;.;.;.;.
5;005a. Mem de Sá;836;676;1396;.;.;.;.;.;.;.;.;.
4;006a. Cidade nova;482;345;666;.;.;.;.;.;.;.;.;.
5;007a. Santa Tereza;231;185;305;.;.;.;.;.;.;.;.;.
2;009a. Catete;506;376;1091;.;.;.;.;.;.;.;.;.
2;010a. Botafogo;479;510;767;.;.;.;.;.;.;.;.;.
23;011a. Rocinha;106;22;98;.;.;.;.;.;.;.;.;.
19;012a. Copacabana;1034;329;891;.;.;.;.;.;.;.;.;.
19;013a. Ipanema;369;194;501;.;.;.;.;.;.;.;.;.
23;014a. Leblon;693;381;1316;.;.;.;.;.;.;.;.;.
23;015a. Gávea;167;123;282;.;.;.;.;.;.;.;.;.
31;016a. Barra da Tijuca;877;573;1472;.;.;.;.;.;.;.;.;.
4;017a. São Cristóvão;505;385;654;.;.;.;.;.;.;.;.;.
4;018a. Praça da Bandeira;429;325;621;.;.;.;.;.;.;.;.;.
6;019a. Tijuca;569;442;692;.;.;.;.;.;.;.;.;.
6;020a. Grajaú;473;342;688;.;.;.;.;.;.;.;.;.
22;021a. Bonsucesso;1204;796;1665;.;.;.;.;.;.;.;.;.
16;022a. Penha;525;349;566;.;.;.;.;.;.;.;.;.
3;023a. Meier;450;248;630;.;.;.;.;.;.;.;.;.
3;024a. Piedade;284;169;420;.;.;.;.;.;.;.;.;.
3;025a. Engenho novo;902;735;1565;.;.;.;.;.;.;.;.;.
3;026a. Todos os Santos;418;281;696;.;.;.;.;.;.;.;.;.
41;027a. Vicente de Carvalho;833;414;766;.;.;.;.;.;.;.;.;.
9;028a. Campinho;684;453;745;.;.;.;.;.;.;.;.;.
9;029a. Madureira;740;511;1271;.;.;.;.;.;.;.;.;.
9;030a. marechal Hermes;435;219;571;.;.;.;.;.;.;.;.;.
41;031a. Ricardo Albuquerque;722;410;671;.;.;.;.;.;.;.;.;.
18;032a. Taquara;796;310;2094;.;.;.;.;.;.;.;.;.
14;033a. Realengo;779;473;937;.;.;.;.;.;.;.;.;.
14;034a. Bangu;1296;825;1262;.;.;.;.;.;.;.;.;.
40;035a. Campo Grande;1350;913;1506;.;.;.;.;.;.;.;.;.
27;036a. Santa Cruz;643;339;753;.;.;.;.;.;.;.;.;.
17;037a. Ilha do Governador;495;342;461;.;.;.;.;.;.;.;.;.
16;038a. Braz de Pina;604;338;605;.;.;.;.;.;.;.;.;.
41;039a. Pavuna;776;457;982;.;.;.;.;.;.;.;.;.
9;040a. Honório Gurgel;739;513;1072;.;.;.;.;.;.;.;.;.
18;041a. Tanque;325;122;497;.;.;.;.;.;.;.;.;.
31;042a. Recreio;587;402;723;.;.;.;.;.;.;.;.;.
27;043a. Pedra de Guaratiba;307;130;240;.;.;.;.;.;.;.;.;.
3;044a. Inhaúma;383;255;630;.;.;.;.;.;.;.;.;.
16;045a. Alemão;64;26;30;.;.;.;.;.;.;.;.;.
24;048a. Seropédica;182;124;160;.;.;.;.;.;.;.;.;.
24;050a. Itaguaí;305;181;245;.;.;.;.;.;.;.;.;.
24;051a. Paracambí;121;67;122;.;.;.;.;.;.;.;.;.
20;052a. nova Iguaçu;756;485;695;.;.;.;.;.;.;.;.;.
20;053a. Mesquita;575;350;527;.;.;.;.;.;.;.;.;.
39;054a. Belford Roxo;1002;662;760;.;.;.;.;.;.;.;.;.
24;055a. Queimados;376;183;349;.;.;.;.;.;.;.;.;.
20;056a. Comendador Soares;648;341;815;.;.;.;.;.;.;.;.;.
20;057a. Nilópolis;573;258;377;.;.;.;.;.;.;.;.;.
20;058a. Posse;853;417;673;.;.;.;.;.;.;.;.;.
15;059a. Duque de Caxias;1684;843;1246;.;.;.;.;.;.;.;.;.
15;060a. Campos Elíseos;589;332;573;.;.;.;.;.;.;.;.;.
15;061a. Xerém;151;75;115;.;.;.;.;.;.;.;.;.
15;062a. Imbariê;394;217;270;.;.;.;.;.;.;.;.;.
24;063a. Japerí;214;125;188;.;.;.;.;.;.;.;.;.
21;064a. Vilar dos Teles;1436;823;1102;.;.;.;.;.;.;.;.;.
34;065a. Magé;242;150;318;.;.;.;.;.;.;.;.;.
34;066a. Piabetá;329;288;326;.;.;.;.;.;.;.;.;.
34;067a. Guapimirim;113;86;229;.;.;.;.;.;.;.;.;.
35;070a. Tanguá;61;56;53;.;.;.;.;.;.;.;.;.
35;071a. Itaboraí;520;315;483;.;.;.;.;.;.;.;.;.
7;072a. São Gonçalo;1005;782;1043;.;.;.;.;.;.;.;.;.
7;073a. Neves;821;562;1208;.;.;.;.;.;.;.;.;.
7;074a. Alcantara;875;531;801;.;.;.;.;.;.;.;.;.
7;075a. Rio do Ouro;384;210;368;.;.;.;.;.;.;.;.;.
12;076a. Niterói - Centro;501;352;778;.;.;.;.;.;.;.;.;.
12;077a. Icaraí;321;171;547;.;.;.;.;.;.;.;.;.
12;078a. Fonseca;350;309;598;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;211;156;289;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;290;223;325;.;.;.;.;.;.;.;.;.
12;082a. maricá;553;408;578;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;191;98;180;.;.;.;.;.;.;.;.;.
37;089a. Resende;267;144;633;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;332;135;246;.;.;.;.;.;.;.;.;.
10;091a. Valença;110;59;134;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;23;13;29;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;404;198;394;.;.;.;.;.;.;.;.;.
10;094a. Piraí;74;34;67;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;53;48;90;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;125;72;106;.;.;.;.;.;.;.;.;.
10;097a. Mendes;38;14;31;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;27;28;38;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;93;72;108;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;58;27;84;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;55;36;88;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;31;27;42;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;462;310;502;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;172;89;110;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;78;43;84;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;247;116;281;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;42;31;62;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;384;218;508;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;14;13;25;.;.;.;.;.;.;.;.;.
