AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá;997;809;474;359;375;358;385;753;407;362;358;405
5;004a. Praça da República;1286;1331;958;877;936;892;917;949;1019;1015;975;1019
5;005a. Mem de Sá;1241;1690;1252;1167;1227;1048;1243;1116;1247;1222;1186;1302
4;006a. Cidade nova;463;646;514;509;543;510;528;387;455;540;520;549
5;007a. Santa Tereza;240;408;227;204;179;180;176;156;172;187;160;180
2;009a. Catete;711;858;633;645;532;503;538;526;524;630;626;938
2;010a. Botafogo;656;624;688;715;718;624;612;602;636;683;604;713
23;011a. Rocinha;152;124;163;124;118;110;128;127;99;115;103;123
19;012a. Copacabana;1768;1001;940;778;814;680;702;769;745;755;775;973
19;013a. Ipanema;533;621;451;421;366;359;327;365;417;420;426;488
23;014a. Leblon;964;1870;676;657;634;634;605;640;638;569;564;947
23;015a. Gávea;370;399;323;269;345;325;340;332;364;315;284;360
31;016a. Barra da Tijuca;1485;1068;1212;1104;1066;1064;1103;1134;1138;1035;1057;1192
4;017a. São Cristóvão;672;705;791;682;773;741;719;729;674;750;707;732
4;018a. Praça da Bandeira;521;455;633;564;650;666;652;629;564;605;517;543
6;019a. Tijuca;709;654;738;645;776;731;701;650;638;656;648;751
6;020a. Grajaú;588;520;620;530;574;534;551;527;517;547;522;573
22;021a. Bonsucesso;1316;1054;1158;1035;1319;1203;1274;1246;1169;1163;1160;1200
16;022a. Penha;730;675;825;767;791;646;753;690;680;760;843;776
3;023a. Meier;758;713;744;672;677;612;623;633;668;679;682;726
3;024a. Piedade;498;445;510;465;464;478;432;451;462;492;494;496
3;025a. Engenho novo;935;829;762;656;702;620;664;630;642;673;624;611
3;026a. Todos os Santos;468;441;508;496;446;395;482;443;427;423;444;602
41;027a. Vicente de Carvalho;901;794;923;847;892;837;826;737;730;836;808;941
9;028a. Campinho;803;707;742;710;732;724;800;678;723;779;764;885
9;029a. Madureira;883;846;932;802;916;907;866;939;915;970;865;1116
9;030a. marechal Hermes;579;583;621;583;620;597;515;503;520;523;492;497
41;031a. Ricardo Albuquerque;721;709;706;659;648;579;632;681;580;631;635;708
18;032a. Taquara;1501;1281;1547;1404;1399;1249;1337;1331;1331;1393;1325;1408
14;033a. Realengo;1151;1012;1223;1048;1019;938;946;989;984;1056;988;963
14;034a. Bangu;1859;1664;1885;1717;1591;1432;1540;1606;1533;1615;1512;1590
40;035a. Campo Grande;1953;1752;2053;1884;1884;1887;1907;1834;1783;1920;1869;1973
27;036a. Santa Cruz;932;848;1067;934;960;991;868;927;839;941;979;998
17;037a. Ilha do Governador;813;785;836;741;894;706;737;680;701;790;695;763
16;038a. Braz de Pina;771;679;769;755;721;727;739;730;639;777;734;744
41;039a. Pavuna;1049;818;1031;874;900;839;934;938;982;897;883;858
9;040a. Honório Gurgel;699;658;675;677;703;655;724;655;645;765;724;729
18;041a. Tanque;595;496;564;507;529;492;530;469;490;484;493;511
31;042a. Recreio;995;797;881;772;766;698;722;702;2165;822;746;814
27;043a. Pedra de Guaratiba;527;473;595;488;465;438;422;394;411;480;463;521
3;044a. Inhaúma;581;452;553;536;541;557;582;564;579;535;611;616
16;045a. Alemão;153;103;177;103;98;95;135;112;93;107;104;95
24;048a. Seropédica;263;225;254;226;224;218;255;257;254;226;217;241
24;050a. Itaguaí;582;422;537;448;489;491;536;573;526;475;470;503
24;051a. Paracambí;169;144;183;134;152;143;131;127;111;139;143;160
20;052a. nova Iguaçu;914;780;1036;933;1063;1057;923;946;917;930;1030;1062
20;053a. Mesquita;741;680;816;906;810;710;746;743;741;699;732;740
39;054a. Belford Roxo;1301;999;1190;1063;1136;950;943;1027;1021;1071;1058;1078
