AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá;0;0;3;.;.;.;.;.;.;.;.;.
5;004a. Praça da República;0;1;1;.;.;.;.;.;.;.;.;.
5;005a. Mem de Sá;1;3;1;.;.;.;.;.;.;.;.;.
4;006a. Cidade nova;5;0;3;.;.;.;.;.;.;.;.;.
5;007a. Santa Tereza;0;1;1;.;.;.;.;.;.;.;.;.
2;009a. Catete;0;0;3;.;.;.;.;.;.;.;.;.
2;010a. Botafogo;0;0;2;.;.;.;.;.;.;.;.;.
23;011a. Rocinha;0;0;0;.;.;.;.;.;.;.;.;.
19;012a. Copacabana;2;0;2;.;.;.;.;.;.;.;.;.
19;013a. Ipanema;0;1;1;.;.;.;.;.;.;.;.;.
23;014a. Leblon;2;0;2;.;.;.;.;.;.;.;.;.
23;015a. Gávea;0;0;1;.;.;.;.;.;.;.;.;.
31;016a. Barra da Tijuca;1;0;2;.;.;.;.;.;.;.;.;.
4;017a. São Cristóvão;4;3;3;.;.;.;.;.;.;.;.;.
4;018a. Praça da Bandeira;2;2;3;.;.;.;.;.;.;.;.;.
6;019a. Tijuca;7;1;4;.;.;.;.;.;.;.;.;.
6;020a. Grajaú;4;0;1;.;.;.;.;.;.;.;.;.
22;021a. Bonsucesso;16;16;35;.;.;.;.;.;.;.;.;.
16;022a. Penha;9;11;12;.;.;.;.;.;.;.;.;.
3;023a. Meier;2;1;4;.;.;.;.;.;.;.;.;.
3;024a. Piedade;2;2;3;.;.;.;.;.;.;.;.;.
3;025a. Engenho novo;11;6;10;.;.;.;.;.;.;.;.;.
3;026a. Todos os Santos;4;0;2;.;.;.;.;.;.;.;.;.
41;027a. Vicente de Carvalho;11;13;12;.;.;.;.;.;.;.;.;.
9;028a. Campinho;0;5;4;.;.;.;.;.;.;.;.;.
9;029a. Madureira;20;22;24;.;.;.;.;.;.;.;.;.
9;030a. marechal Hermes;5;4;11;.;.;.;.;.;.;.;.;.
41;031a. Ricardo Albuquerque;54;31;51;.;.;.;.;.;.;.;.;.
18;032a. Taquara;3;1;3;.;.;.;.;.;.;.;.;.
14;033a. Realengo;12;10;14;.;.;.;.;.;.;.;.;.
14;034a. Bangu;30;21;42;.;.;.;.;.;.;.;.;.
40;035a. Campo Grande;16;7;11;.;.;.;.;.;.;.;.;.
27;036a. Santa Cruz;5;1;1;.;.;.;.;.;.;.;.;.
17;037a. Ilha do Governador;1;2;7;.;.;.;.;.;.;.;.;.
16;038a. Braz de Pina;17;14;28;.;.;.;.;.;.;.;.;.
41;039a. Pavuna;44;30;57;.;.;.;.;.;.;.;.;.
9;040a. Honório Gurgel;24;9;23;.;.;.;.;.;.;.;.;.
18;041a. Tanque;1;2;0;.;.;.;.;.;.;.;.;.
31;042a. Recreio;0;0;2;.;.;.;.;.;.;.;.;.
27;043a. Pedra de Guaratiba;1;2;1;.;.;.;.;.;.;.;.;.
3;044a. Inhaúma;6;2;7;.;.;.;.;.;.;.;.;.
16;045a. Alemão;0;0;0;.;.;.;.;.;.;.;.;.
24;048a. Seropédica;8;3;2;.;.;.;.;.;.;.;.;.
24;050a. Itaguaí;1;0;0;.;.;.;.;.;.;.;.;.
24;051a. Paracambí;5;2;4;.;.;.;.;.;.;.;.;.
20;052a. nova Iguaçu;8;7;21;.;.;.;.;.;.;.;.;.
20;053a. Mesquita;6;6;9;.;.;.;.;.;.;.;.;.
39;054a. Belford Roxo;28;14;14;.;.;.;.;.;.;.;.;.
24;055a. Queimados;4;0;10;.;.;.;.;.;.;.;.;.
20;056a. Comendador Soares;21;3;24;.;.;.;.;.;.;.;.;.
20;057a. Nilópolis;19;5;7;.;.;.;.;.;.;.;.;.
20;058a. Posse;15;5;23;.;.;.;.;.;.;.;.;.
15;059a. Duque de Caxias;24;30;35;.;.;.;.;.;.;.;.;.
15;060a. Campos Elíseos;23;22;19;.;.;.;.;.;.;.;.;.
15;061a. Xerém;1;1;2;.;.;.;.;.;.;.;.;.
15;062a. Imbariê;11;3;8;.;.;.;.;.;.;.;.;.
24;063a. Japerí;4;2;2;.;.;.;.;.;.;.;.;.
21;064a. Vilar dos Teles;32;26;39;.;.;.;.;.;.;.;.;.
34;065a. Magé;3;4;5;.;.;.;.;.;.;.;.;.
34;066a. Piabetá;3;8;6;.;.;.;.;.;.;.;.;.
34;067a. Guapimirim;1;0;0;.;.;.;.;.;.;.;.;.
35;070a. Tanguá;1;0;1;.;.;.;.;.;.;.;.;.
35;071a. Itaboraí;8;5;5;.;.;.;.;.;.;.;.;.
7;072a. São Gonçalo;33;31;57;.;.;.;.;.;.;.;.;.
7;073a. Neves;11;9;23;.;.;.;.;.;.;.;.;.
7;074a. Alcantara;33;11;21;.;.;.;.;.;.;.;.;.
7;075a. Rio do Ouro;30;8;11;.;.;.;.;.;.;.;.;.
12;076a. Niterói - Centro;1;0;2;.;.;.;.;.;.;.;.;.
12;077a. Icaraí;0;0;0;.;.;.;.;.;.;.;.;.
12;078a. Fonseca;1;1;3;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;1;0;1;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;0;0;0;.;.;.;.;.;.;.;.;.
12;082a. maricá;1;0;0;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;1;0;0;.;.;.;.;.;.;.;.;.
37;089a. Resende;0;1;1;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;0;0;1;.;.;.;.;.;.;.;.;.
10;091a. Valença;1;0;0;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;0;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;1;0;0;.;.;.;.;.;.;.;.;.
10;094a. Piraí;2;2;1;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;0;1;0;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;0;0;0;.;.;.;.;.;.;.;.;.
10;097a. Mendes;0;0;0;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;0;0;0;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;0;0;0;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;1;0;1;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;0;0;0;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;0;0;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;5;2;0;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;1;0;0;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;0;1;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;3;1;1;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;0;2;0;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;0;0;0;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;0;.;.;.;.;.;.;.;.;.
30;112a. Carmo;1;0;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;1;0;0;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;1;0;0;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;1;2;0;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;3;0;3;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;1;1;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;1;3;7;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;0;0;1;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;1;2;0;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;0;0;1;.;.;.;.;.;.;.;.;.
25;127a. Búzios;0;1;0;.;.;.;.;.;.;.;.;.
