AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
30;104a. São J. Rio Preto;1;1;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;8;2;8;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;2;0;3;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;2;1;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;8;3;2;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;2;1;1;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;10;3;6;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;4;1;1;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;0;1;.;.;.;.;.;.;.;.;.
25;118a. Araruama;3;6;5;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;1;0;1;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;0;0;2;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;0;1;1;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;1;3;3;.;.;.;.;.;.;.;.;.
32;123a. Macaé;5;2;9;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;4;5;5;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;0;5;7;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;3;3;9;.;.;.;.;.;.;.;.;.
25;127a. Búzios;2;3;0;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;3;9;5;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;0;0;1;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;0;1;4;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;0;0;3;.;.;.;.;.;.;.;.;.
8;134a. Campos;6;3;5;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;1;1;4;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;0;0;3;.;.;.;.;.;.;.;.;.
36;137a. Miracema;0;2;2;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;1;1;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;1;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;2;2;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;0;0;2;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;0;1;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;1;2;6;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;2;1;1;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;0;1;0;.;.;.;.;.;.;.;.;.
8;146a. Guarus;3;1;5;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;1;0;3;.;.;.;.;.;.;.;.;.
29;148a. Italva;0;0;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;5;8;6;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;1;0;2;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;2;1;1;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;0;0;0;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;2;0;0;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;1;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;8;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;0;0;0;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;3;2;0;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;1;0;1;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;3;6;4;.;.;.;.;.;.;.;.;.
33;167a. Paraty;0;2;2;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;1;1;.;.;.;.;.;.;.;.;.
