AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá;8;4;1;.;.;.;.;.;.;.;.;.
5;004a. Praça da República;21;6;6;.;.;.;.;.;.;.;.;.
5;005a. Mem de Sá;1;2;0;.;.;.;.;.;.;.;.;.
4;006a. Cidade nova;0;4;1;.;.;.;.;.;.;.;.;.
5;007a. Santa Tereza;0;23;0;.;.;.;.;.;.;.;.;.
2;009a. Catete;2;2;2;.;.;.;.;.;.;.;.;.
2;010a. Botafogo;3;7;12;.;.;.;.;.;.;.;.;.
23;011a. Rocinha;0;0;0;.;.;.;.;.;.;.;.;.
19;012a. Copacabana;2;0;4;.;.;.;.;.;.;.;.;.
19;013a. Ipanema;8;8;3;.;.;.;.;.;.;.;.;.
23;014a. Leblon;0;1;3;.;.;.;.;.;.;.;.;.
23;015a. Gávea;0;0;11;.;.;.;.;.;.;.;.;.
31;016a. Barra da Tijuca;2;3;1;.;.;.;.;.;.;.;.;.
4;017a. São Cristóvão;10;6;7;.;.;.;.;.;.;.;.;.
4;018a. Praça da Bandeira;1;2;2;.;.;.;.;.;.;.;.;.
6;019a. Tijuca;0;0;0;.;.;.;.;.;.;.;.;.
6;020a. Grajaú;7;7;2;.;.;.;.;.;.;.;.;.
22;021a. Bonsucesso;14;7;4;.;.;.;.;.;.;.;.;.
16;022a. Penha;3;2;0;.;.;.;.;.;.;.;.;.
3;023a. Meier;0;4;1;.;.;.;.;.;.;.;.;.
3;024a. Piedade;6;8;2;.;.;.;.;.;.;.;.;.
3;025a. Engenho novo;13;16;16;.;.;.;.;.;.;.;.;.
3;026a. Todos os Santos;1;1;6;.;.;.;.;.;.;.;.;.
41;027a. Vicente de Carvalho;2;0;3;.;.;.;.;.;.;.;.;.
9;028a. Campinho;5;5;1;.;.;.;.;.;.;.;.;.
9;029a. Madureira;8;2;4;.;.;.;.;.;.;.;.;.
9;030a. marechal Hermes;2;3;1;.;.;.;.;.;.;.;.;.
41;031a. Ricardo Albuquerque;0;1;2;.;.;.;.;.;.;.;.;.
18;032a. Taquara;14;12;20;.;.;.;.;.;.;.;.;.
14;033a. Realengo;1;2;3;.;.;.;.;.;.;.;.;.
14;034a. Bangu;23;3;9;.;.;.;.;.;.;.;.;.
40;035a. Campo Grande;20;5;4;.;.;.;.;.;.;.;.;.
27;036a. Santa Cruz;5;6;2;.;.;.;.;.;.;.;.;.
17;037a. Ilha do Governador;2;1;11;.;.;.;.;.;.;.;.;.
