AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;073a. Neves; 864; 755; 992; 839; 842; 931; 891; 841; 983; 1014; 972; 916 
7;074a. Alcantara; 1258; 1258; 1370; 1329; 1389; 1464; 1277; 1309; 1160; 1379; 1223; 1204 
7;075a. Rio do Ouro; 633; 615; 640; 581; 518; 563; 603; 617; 639; 651; 561; 547 
12;076a. Niterói - Centro; 794; 665; 782; 763; 843; 749; 767; 833; 791; 807; 765; 746 
12;077a. Icaraí; 528; 575; 543; 448; 462; 410; 479; 522; 480; 492; 528; 471 
12;078a. Fonseca; 508; 511; 538; 537; 497; 461; 514; 492; 557; 558; 552; 599 
12;079a. Jurujuba; 284; 275; 288; 309; 282; 262; 235; 293; 265; 335; 269; 228 
12;081a. Itaipú; 393; 375; 365; 388; 357; 340; 353; 369; 336; 367; 308; 370 
12;082a. maricá; 642; 640; 580; 551; 596; 558; 576; 582; 584; 709; 597; 585 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; .;
10;088a. Barra do Piraí; 231; 230; 251; 211; 240; 212; 198; 216; 194; 220; 200; 222 
37;089a. Resende; 452; 424; 446; 416; 361; 355; 433; 394; 440; 443; 368; 339 
28;090a. Barra Mansa; 417; 407; 432; 334; 425; 422; 425; 402; 438; 452; 401; 404 
10;091a. Valença; 144; 133; 175; 141; 161; 117; 147; 143; 129; 150; 122; 137 
10;092a. Rio das Flores; 22; 22; 23; 25; 28; 26; 27; 28; 28; 38; 34; 27 
28;093a. Volta Redonda; 688; 628; 713; 833; 730; 673; 693; 689; 657; 632; 613; 592 
10;094a. Piraí; 102; 107; 100; 100; 98; 81; 84; 97; 101; 83; 80; 72 
10;095a. Vassouras; 82; 88; 89; 79; 121; 95; 102; 120; 65; 117; 86; 113 
10;096a. Miguel Pereira; 164; 164; 182; 175; 204; 176; 162; 180; 180; 125; 128; 167 
10;097a. Mendes; 46; 45; 51; 56; 34; 39; 57; 41; 50; 44; 34; 47 
10;098a. Paulo de Frontin; 33; 41; 34; 44; 43; 45; 37; 34; 48; 47; 34; 47 
37;099a. Itatiaia; 124; 146; 126; 167; 127; 126; 105; 150; 99; 129; 134; 142 
37;100a. Porto Real; 101; 72; 79; 77; 88; 86; 80; 82; 93; 83; 68; 79 
28;101a. Pinheiral; 69; 74; 98; 69; 89; 81; 63; 102; 75; 95; 94; 71 
30;104a. São J. Rio Preto; 44; 38; 53; 37; 43; 38; 52; 44; 40; 55; 49; 45 
26;105a. Petrópolis; 631; 598; 666; 646; 602; 643; 685; 619; 573; 616; 632; 567 
26;106a. Itaipava; 144; 186; 190; 170; 165; 188; 163; 161; 182; 173; 151; 164 
38;107a. Paraíba do Sul; 106; 86; 104; 81; 78; 83; 126; 117; 117; 138; 122; 116 
38;108a. Três Rios; 309; 376; 376; 401; 421; 319; 362; 394; 367; 402; 334; 358 
38;109a. Sapucaia; 54; 42; 61; 54; 78; 68; 73; 66; 55; 68; 55; 42 
30;110a. Teresópolis; 548; 608; 703; 581; 623; 606; 674; 634; 624; 681; 574; 567 
30;111a. Sumidouro; 31; 25; 36; 20; 16; 27; 33; 25; 33; 31; 24; 34 
30;112a. Carmo; 74; 61; 75; 56; 56; 76; 78; 58; 73; 83; 61; 54 
25;118a. Araruama; 492; 421; 433; 435; 451; 406; 484; 441; 420; 389; 369; 414 
35;119a. Rio Bonito; 122; 125; 156; 133; 153; 149; 142; 138; 136; 177; 158; 141 
35;120a. Silva Jardim; 60; 54; 68; 51; 62; 52; 56; 44; 52; 72; 34; 49 
32;121a. Casimiro de abreu; 102; 142; 122; 139; 139; 144; 124; 139; 128; 140; 97; 108 
32;122a. Conceição de Macabú; 53; 52; 50; 43; 62; 52; 30; 49; 48; 47; 43; 51 
32;123a. Macaé; 993; 849; 937; 820; 829; 709; 802; 733; 795; 771; 715; 756 
25;124a. Saquarema; 269; 280; 242; 224; 269; 274; 293; 269; 260; 256; 240; 274 
25;125a. São Pedro da Aldeia; 253; 232; 265; 223; 242; 226; 284; 253; 265; 244; 237; 283 
25;126a. Cabo Frio; 851; 912; 788; 866; 805; 655; 679; 669; 686; 685; 631; 650 
25;127a. Búzios; 326; 271; 258; 225; 198; 247; 218; 203; 183; 194; 199; 223 
32;128a. Rio das Ostras; 639; 634; 648; 585; 563; 526; 590; 499; 557; 586; 524; 514 
25;129a. Iguaba; 87; 97; 76; 94; 85; 88; 149; 133; 113; 87; 79; 75 
32;130a. Quissamã; 90; 89; 90; 75; 85; 70; 80; 92; 80; 93; 81; 70 
25;132a. Arraial do Cabo; 170; 159; 118; 117; 147; 139; 142; 145; 144; 113; 119; 148 
8;134a. Campos; 768; 701; 896; 794; 849; 808; 981; 877; 826; 938; 753; 902 
36;135a. Itaocara; 62; 78; 83; 68; 86; 60; 67; 73; 89; 90; 77; 78 
36;136a. Santo Antônio de Pádua; 139; 168; 142; 167; 153; 141; 152; 119; 147; 171; 148; 165 
36;137a. Miracema; 100; 94; 89; 77; 84; 78; 85; 73; 78; 59; 76; 70 
29;138a. Lajes de Muriaré; 33; 42; 22; 23; 28; 22; 17; 30; 30; 36; 26; 31 
29;139a. Porciúncula; 85; 81; 87; 97; 88; 72; 74; 84; 73; 72; 67; 48 
29;140a. Natividade; 64; 75; 72; 72; 76; 68; 86; 80; 55; 67; 66; 53 
8;141a. São Fidelis; 60; 85; 97; 85; 102; 82; 56; 89; 77; 102; 85; 61 
36;142a. Cambucí; 25; 34; 31; 32; 35; 34; 24; 40; 71; 49; 49; 25 
29;143a. Itaperuna; 273; 272; 360; 331; 337; 274; 361; 354; 329; 338; 270; 340 
29;144a. Bom Jesus do Itabapoana; 92; 126; 121; 133; 118; 114; 130; 160; 179; 131; 108; 128 
8;145a. São João da Barra; 180; 150; 114; 89; 109; 113; 118; 108; 119; 124; 117; 134 
8;146a. Guarus; 372; 359; 398; 404; 406; 362; 397; 389; 354; 439; 397; 359 
8;147a. São Francisco de Itabapoana; 111; 128; 112; 88; 87; 72; 69; 99; 87; 91; 95; 85 
29;148a. Italva; 71; 84; 78; 63; 54; 58; 80; 76; 109; 110; 70; 107 
11;151a. nova Friburgo; 607; 627; 636; 528; 527; 538; 564; 539; 521; 575; 483; 564 
11;152a. Duas Barras; 25; 32; 41; 27; 42; 24; 26; 40; 20; 26; 15; 31 
11;153a. Cantagalo; 50; 52; 59; 36; 51; 49; 58; 56; 53; 55; 43; 42 
11;154a. Cordeiro; 61; 61; 69; 64; 79; 75; 103; 73; 61; 78; 73; 76 
36;155a. São Sebastião do Alto; 25; 16; 24; 19; 19; 21; 24; 10; 27; 28; 14; 23 
11;156a. Santa maria Madalena; 29; 28; 26; 28; 23; 26; 15; 25; 25; 30; 20; 25 
11;157a. Trajano de Morais; 25; 30; 22; 18; 30; 19; 20; 24; 37; 30; 19; 16 
11;158a. Bom Jardim; 55; 45; 37; 35; 39; 51; 69; 53; 55; 66; 64; 61 
35;159a. Cachoeira de Macacú; 173; 158; 137; 151; 149; 176; 174; 153; 176; 162; 142; 135 
33;165a. Mangaratiba; 195; 231; 180; 125; 123; 143; 152; 152; 151; 125; 143; 167 
33;166a. Angra dos Reis; 478; 504; 440; 442; 459; 455; 493; 499; 424; 411; 499; 431 
33;167a. Paraty; 204; 171; 146; 146; 157; 143; 183; 175; 204; 163; 172; 201 
33;168a. Rio Claro; 46; 59; 47; 54; 40; 65; 51; 68; 56; 43; 47; 57 
