AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
30;104a. São J. Rio Preto;0;1;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;8;7;15;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;1;3;5;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;0;0;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;5;2;2;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;2;1;0;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;5;10;4;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;1;1;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;0;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;12;10;8;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;7;5;12;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;0;4;0;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;4;3;3;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;0;1;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;12;9;12;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;7;11;13;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;8;5;6;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;31;19;19;.;.;.;.;.;.;.;.;.
25;127a. Búzios;8;3;3;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;27;17;9;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;2;1;3;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;1;1;0;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;6;1;3;.;.;.;.;.;.;.;.;.
8;134a. Campos;20;24;27;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;0;1;2;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;4;6;1;.;.;.;.;.;.;.;.;.
36;137a. Miracema;1;1;4;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;0;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;2;1;.;.;.;.;.;.;.;.;.
29;140a. Natividade;1;1;2;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;4;0;2;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;0;0;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;1;4;6;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;0;0;0;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;14;13;2;.;.;.;.;.;.;.;.;.
8;146a. Guarus;8;5;10;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;13;5;5;.;.;.;.;.;.;.;.;.
29;148a. Italva;2;2;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;6;1;6;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;0;0;0;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;1;0;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;1;0;2;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;0;0;0;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;0;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;0;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;0;1;3;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;8;3;6;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;10;13;6;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;17;7;9;.;.;.;.;.;.;.;.;.
33;167a. Paraty;2;2;0;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;0;1;.;.;.;.;.;.;.;.;.
