AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;073a- Neves; 383; 338; 416; 351; 377; 419; 352; 394; 483; 522; 497; 414 
7;074a- Alcantara; 477; 543; 512; 520; 567; 657; 484; 568; 479; 607; 534; 494 
7;075a- Rio do Ouro; 285; 295; 262; 244; 222; 222; 287; 321; 328; 333; 275; 232 
12;076a- Niterói - Centro; 165; 152; 152; 187; 176; 145; 164; 191; 198; 187; 220; 207 
12;077a- Icaraí; 114; 145; 122; 101; 102; 91; 135; 158; 155; 145; 163; 121 
12;078a- Fonseca; 160; 176; 178; 161; 192; 163; 195; 193; 215; 219; 229; 245 
12;079a- Jurujuba; 65; 67; 63; 70; 72; 65; 61; 73; 55; 95; 83; 52 
12;081a- Itaipú; 66; 49; 61; 72; 77; 84; 85; 87; 83; 83; 64; 73 
12;082a- maricá; 63; 82; 76; 68; 74; 88; 74; 71; 84; 113; 90; 103 
10;087a- Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -;
10;088a- Barra do Piraí; 4; 6; 3; 8; 4; 6; 4; 9; 2; 3; 6; 2 
37;089a- Resende; 26; 16; 19; 18; 20; 23; 28; 24; 26; 24; 27; 21 
28;090a- Barra Mansa; 13; 17; 30; 32; 33; 30; 34; 58; 22; 41; 26; 32 
10;091a- Valença; 3; 1; 3; 2; 2; 1; 6; 7; 2; - ; 4; 5 
10;092a- Rio das Flores; - ; - ; - ; - ; 1; - ; - ; - ; - ; 2; 1; - 
28;093a- Volta Redonda; 41; 28; 37; 78; 51; 44; 47; 46; 51; 32; 58; 59 
10;094a- Piraí; 7; 1; 4; 6; 8; 8; 5; 4; 6; 2; 9; 1 
10;095a- Vassouras; 1; 3; 5; - ; 7; 1; 1; 7; - ; 2; 1; 4 
10;096a- Miguel Pereira; 2; 3; 1; 1; 1; 5; 2; 5; 5; 3; -; 1 
10;097a- Mendes; - ; - ; - ; 1; - ; 1; 2; 2; 3; - ; 1; - 
10;098a- Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -; - 
37;099a- Itatiaia; 2; 3; 6; 14; 9; 7; 5; 11; 8; 15; 8; 16 
37;100a- Porto Real; 2; 1; 2; 8; 1; 4; 4; - ; 7; 4; 5; 3 
28;101a- Pinheiral; 3; 2; 3; - ; 6; 4; 1; 3; 1; 1; 9; 2 
30;104a- São J- Rio Preto; - ; - ; 2; - ; - ; 1; - ; 1; 2; - ; 1; - 
26;105a- Petrópolis; 18; 17; 25; 18; 21; 22; 20; 23; 21; 24; 31; 27 
26;106a- Itaipava; 4; 3; 2; 2; 4; 7; 3; 5; 9; 7; 2; 3 
38;107a- Paraíba do Sul; 2; 4; 6; 1; - ; 1; 4; 1; 1; 2; 5; - 
38;108a- Três Rios; 7; 4; 11; 7; 15; 8; 8; 15; 15; 13; 9; 4 
38;109a- Sapucaia; 2; 2; 1; 2; 3; 4; 1; - ; 1; 6; 2; 3 
30;110a- Teresópolis; 10; 18; 24; 20; 10; 22; 25; 19; 18; 13; 16; 11 
30;111a- Sumidouro; - ; 2; - ; - ; 1; 1; - ; - ; - ; - ; -; - 
30;112a- Carmo; 1; - ; - ; 1; 1; 1; - ; 1; - ; 1; 1; 2 
25;118a- Araruama; 44; 44; 30; 46; 41; 45; 57; 54; 60; 42; 48; 54 
35;119a- Rio Bonito; 12; 12; 22; 23; 12; 19; 14; 27; 12; 12; 21; 13 
35;120a- Silva Jardim; 4; 5; 12; 3; 4; 6; 2; 1; 3; 3; 1; 5 
32;121a- Casimiro de abreu; 13; 22; 7; 10; 16; 23; 4; 8; 14; 13; 12; 8 
32;122a- Conceição de Macabú; 2; 4; - ; 2; 8; 2; 5; 4; 5; 2; 6; 4 
32;123a- Macaé; 179; 188; 194; 178; 189; 160; 176; 156; 146; 153; 112; 122 
25;124a- Saquarema; 19; 10; 20; 13; 16; 20; 25; 26; 23; 15; 23; 19 
25;125a- São Pedro da Aldeia; 13; 24; 25; 21; 22; 20; 37; 25; 47; 24; 29; 33 
25;126a- Cabo Frio; 83; 104; 77; 56; 76; 61; 79; 105; 70; 84; 79; 78 
25;127a- Búzios; 14; 15; 13; 16; 10; 15; 15; 14; 14; 15; 18; 19 
32;128a- Rio das Ostras; 70; 97; 103; 93; 89; 79; 92; 80; 104; 104; 85; 98 
25;129a- Iguaba; 11; 9; 6; 7; 10; 11; 7; 7; 11; 2; 8; 7 
32;130a- Quissamã; 9; 8; 11; 5; 5; 2; 7; 8; 4; 6; 10; 3 
25;132a- Arraial do Cabo; 6; 3; 3; 2; 5; 2; 1; 2; 1; 5; 3; 6 
8;134a- Campos; 121; 89; 116; 115; 132; 115; 188; 148; 127; 145; 134; 137 
36;135a- Itaocara; 1; 2; - ; - ; 2; 1; 1; 1; - ; - ; 4; -   
36;136a- Santo Antônio de Pádua; 2; 7; 3; 2; 3; 5; 5; 3; 3; 3; 4; 3 
36;137a- Miracema; 2; 1; - ; - ; 1; - ; - ; - ; - ; 1; -; - 
29;138a- Lajes de Muriaré; - ; - ; - ; 1; - ; - ; - ; 1; 1; 1; -; - 
29;139a- Porciúncula; 1; 1; 1; - ; 2; - ; - ; - ; - ; - ; -; - 
29;140a- Natividade; - ; - ; - ; - ; - ; - ; - ; 1; 2; - ; -; - 
8;141a- São Fidelis; 2; - ; 2; - ; 3; - ; 2; 1; 1; 3; 5; 3 
