AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 52; 61; 72; 36; 44; 41; 32; 39; 34; 44; 33; 42 
5;004a. Praça da República; 98; 116; 152; 94; 105; 100; 109; 128; 128; 172; 128; 101 
5;005a. Mem de Sá; 89; 117; 165; 106; 124; 104; 112; 101; 105; 131; 76; 89 
4;006a. Cidade nova; 51; 54; 60; 88; 67; 52; 44; 41; 48; 51; 49; 46 
5;007a. Santa Tereza; 27; 13; 22; 19; 15; 29; 26; 28; 19; 33; 19; 18 
2;009a. Catete; 121; 75; 89; 45; 39; 35; 51; 43; 55; 64; 53; 70 
2;010a. Botafogo; 59; 72; 72; 67; 44; 37; 44; 48; 63; 57; 53; 58 
23;011a. Rocinha; 3; 1; 1; 3; 2; 1; - ; 1; 2; - ; 1; -   
19;012a. Copacabana; 68; 54; 55; 49; 39; 58; 58; 24; 17; 14; 30; 21 
19;013a. Ipanema; 42; 35; 38; 27; 36; 14; 27; 29; 11; 17; 15; 12 
23;014a. Leblon; 74; 81; 111; 48; 64; 43; 51; 45; 30; 25; 39; 41 
23;015a. Gávea; 39; 40; 29; 32; 26; 20; 32; 14; 12; 27; 22; 20 
31;016a. Barra da Tijuca; 94; 91; 54; 75; 96; 81; 77; 46; 55; 30; 67; 71 
4;017a. São Cristóvão; 114; 94; 136; 97; 112; 83; 89; 100; 98; 98; 81; 88 
4;018a. Praça da Bandeira; 53; 68; 82; 123; 73; 81; 83; 71; 74; 64; 61; 71 
6;019a. Tijuca; 67; 73; 83; 48; 51; 54; 60; 62; 54; 68; 51; 40 
6;020a. Grajaú; 72; 82; 74; 103; 96; 74; 87; 75; 74; 86; 86; 65 
22;021a. Bonsucesso; 122; 93; 121; 106; 112; 93; 77; 95; 108; 122; 110; 115 
16;022a. Penha; 128; 118; 107; 117; 143; 131; 117; 117; 133; 140; 105; 109 
3;023a. Meier; 85; 98; 133; 99; 107; 102; 94; 97; 139; 148; 107; 96 
3;024a. Piedade; 81; 61; 52; 46; 73; 74; 68; 67; 73; 99; 91; 65 
3;025a. Engenho novo; 48; 64; 93; 76; 94; 79; 83; 82; 68; 86; 55; 69 
3;026a. Todos os Santos; 72; 71; 61; 62; 91; 68; 65; 59; 75; 73; 60; 59 
41;027a. Vicente de Carvalho; 162; 128; 136; 140; 153; 165; 138; 148; 152; 166; 186; 208 
9;028a. Campinho; 101; 99; 111; 105; 102; 98; 141; 117; 111; 109; 147; 102 
9;029a. Madureira; 135; 136; 145; 149; 126; 129; 143; 135; 119; 124; 158; 144 
9;030a. marechal Hermes; 71; 107; 84; 87; 80; 90; 115; 89; 73; 102; 121; 93 
41;031a. Ricardo Albuquerque; 117; 112; 101; 90; 100; 109; 126; 131; 122; 117; 126; 160 
18;032a. Taquara; 92; 79; 101; 89; 79; 80; 81; 78; 78; 95; 105; 119 
14;033a. Realengo; 88; 113; 115; 109; 149; 135; 143; 153; 108; 144; 173; 118 
14;034a. Bangu; 236; 237; 296; 276; 269; 262; 311; 281; 278; 277; 253; 272 
40;035a. Campo Grande; 48; 39; 67; 60; 45; 55; 95; 78; 75; 67; 75; 101 
27;036a. Santa Cruz; 36; 53; 44; 40; 47; 41; 46; 53; 47; 31; 31; 32 
17;037a. Ilha do Governador; 50; 42; 52; 40; 30; 37; 53; 22; 43; 53; 57; 21 
16;038a. Braz de Pina; 86; 63; 77; 91; 85; 86; 117; 95; 121; 100; 119; 99 
41;039a. Pavuna; 136; 120; 134; 131; 138; 104; 134; 115; 119; 133; 118; 110 
9;040a. Honório Gurgel; 100; 99; 107; 145; 109; 128; 112; 119; 101; 91; 87; 124 
18;041a. Tanque; 43; 33; 70; 65; 36; 30; 57; 31; 34; 47; 55; 43 
31;042a. Recreio; 32; 32; 57; 37; 34; 29; 50; 26; 35; 27; 24; 30 
27;043a. Pedra de Guaratiba; 11; 13; 15; 9; 18; 4; 16; 16; 18; 20; 16; 14 
3;044a. Inhaúma; 69; 62; 57; 88; 75; 81; 90; 88; 63; 92; 60; 77 
16;045a. Alemão; 1; 1; 3; 1; 3; 5; 2; 4; 5; 1; 3; 1 
24;048a. Seropédica; 7; 9; 10; 7; 14; 10; 15; 16; 17; 19; 14; 12 
24;050a. Itaguaí; 26; 18; 16; 21; 19; 34; 35; 24; 24; 25; 46; 53 
24;051a. Paracambí; - ; 1; - ; - ; - ; 2; 1; 6; 3; 2; 2; 2 
20;052a. nova Iguaçu; 178; 175; 163; 173; 201; 172; 183; 188; 160; 158; 131; 133 
20;053a. Mesquita; 100; 119; 124; 125; 153; 108; 123; 139; 129; 115; 109; 115 
39;054a. Belford Roxo; 173; 132; 149; 153; 159; 197; 226; 164; 220; 238; 188; 176 
24;055a. Queimados; 42; 30; 34; 26; 59; 48; 33; 49; 39; 57; 73; 54 
20;056a. Comendador Soares; 119; 121; 118; 122; 154; 130; 136; 148; 123; 140; 120; 107 
20;057a. Nilópolis; 116; 125; 116; 123; 163; 126; 138; 159; 144; 148; 120; 130 
20;058a. Posse; 149; 128; 139; 144; 175; 198; 165; 198; 149; 196; 144; 137 
15;059a. Duque de Caxias; 444; 390; 370; 279; 296; 322; 338; 283; 331; 295; 316; 278 
15;060a. Campos Elíseos; 120; 110; 112; 205; 148; 115; 175; 133; 130; 117; 84; 125 
