AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
34;065a. Magé; 2; - ; 1; 3; 2; 3; 2; 2; 4; 4; 7; 3 
34;066a. Piabetá; 10; 9; 10; 19; 12; 16; 14; 9; 23; 14; 17; 20 
34;067a. Guapimirim; 1; - ; 2; 2; 4; - ; - ; - ; - ; - ; 2; 1 
35;070a. Tanguá; 1; 2; 1; 4; 1; - ; 2; 5; - ; - ; 1; 2 
35;071a. Itaboraí; 10; 3; 16; 13; 5; 8; 8; 8; 13; 18; 21; 15 
7;072a. São Gonçalo; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
7;073a. Neves; 12; 32; 26; 45; 18; 34; 31; 37; 18; 25; 20; 15 
7;074a. Alcantara; 51; 39; 30; 29; 44; 35; 47; 32; 33; 29; 18; 12 
7;075a. Rio do Ouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
12;076a. Niterói - Centro; - ; - ; - ; - ; - ; - ; - ; 1; - ; 3; - ; -   
12;077a. Icaraí; 13; 31; 23; 35; 28; 23; 30; 23; 31; 30; 18; 22 
12;078a. Fonseca; - ; - ; - ; - ; 1; - ; - ; - ; - ; 1; - ; 2 
12;079a. Jurujuba; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 5; -   
12;081a. Itaipú; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; 2 
12;082a. maricá; 1; 2; 3; 1; 2; 5; 1; 1; 2; 5; - ; 3 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 3; 6; 5; 4; 6; 1; - ; 5; 3; 6; 2; 4 
37;089a. Resende; 4; 2; 14; 1; 8; 5; 12; 9; 3; 7; 2; 4 
28;090a. Barra Mansa; 3; - ; 6; 3; - ; 5; 1; 3; 1; 3; 1; 1 
10;091a. Valença; 2; 1; 1; 1; 1; - ; 2; - ; 2; 2; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 13; 11; 6; 13; 12; 10; 10; 7; 10; 13; 8; 6 
10;094a. Piraí; 1; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; 16 
10;095a. Vassouras; - ; - ; - ; - ; - ; - ; - ; 3; - ; - ; - ; 1 
10;096a. Miguel Pereira; - ; 1; 3; 1; 5; 1; 1; 2; 1; 1; - ; -   
10;097a. Mendes; - ; 2; - ; 2; - ; - ; - ; - ; - ; 2; 3; -   
10;098a. Paulo de Frontin; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; 1 
37;099a. Itatiaia; - ; 3; 2; 1; 1; 1; 2; 1; 2; - ; 2; 4 
37;100a. Porto Real; - ; 3; - ; 1; - ; - ; 3; - ; 1; - ; - ; -   
28;101a. Pinheiral; - ; 1; - ; 1; - ; - ; 1; - ; 2; - ; - ; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 1; 3; 3; 2; 1; - ; - ; 3; 4; 1; 7; 7 
26;106a. Itaipava; - ; - ; - ; 2; - ; - ; - ; 1; 4; 3; 1; -   
38;107a. Paraíba do Sul; 1; - ; 1; 1; - ; - ; 3; - ; - ; - ; - ; 1 
38;108a. Três Rios; - ; 2; 2; 3; 5; 3; 1; 6; 1; 2; - ; 2 
38;109a. Sapucaia; - ; - ; - ; - ; 1; - ; - ; 1; - ; - ; - ; -   
30;110a. Teresópolis; 1; - ; 1; 2; - ; - ; - ; - ; - ; - ; 2; -   
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
25;118a. Araruama; 3; - ; - ; 1; 1; - ; 4; - ; 1; - ; - ; -   
35;119a. Rio Bonito; 1; 1; - ; 2; - ; - ; 1; - ; - ; 4; - ; -   
35;120a. Silva Jardim; - ; - ; 1; 2; - ; - ; 1; 1; - ; 1; 1; -   
32;121a. Casimiro de abreu; - ; - ; - ; - ; 1; - ; 1; - ; 3; - ; - ; -   
32;122a. Conceição de Macabú; - ; - ; - ; - ; - ; - ; 1; 2; 3; 6; - ; -   
32;123a. Macaé; 4; 9; 11; 6; 16; - ; 9; 9; 6; 6; 5; 12 
25;124a. Saquarema; 1; 2; 1; 4; 3; - ; 4; - ; 1; 1; 2; -   
25;125a. São Pedro da Aldeia; 4; 2; 6; 1; 6; 7; 3; - ; 10; 4; 3; 3 
25;126a. Cabo Frio; - ; 3; 4; - ; 3; 6; 25; 13; 17; 10; 8; 6 
25;127a. Búzios; 1; 2; 7; 1; 3; 4; 1; 2; 1; - ; 1; 5 
32;128a. Rio das Ostras; 2; 2; 5; 3; 4; 2; 8; 6; 8; 1; 5; 6 
25;129a. Iguaba; 1; 4; - ; - ; 4; - ; - ; - ; 4; - ; 2; 2 
32;130a. Quissamã; 1; - ; - ; - ; 1; 1; 2; - ; - ; - ; 2; 2 
25;132a. Arraial do Cabo; - ; - ; - ; 1; - ; - ; - ; - ; - ; 2; 3; 1 
8;134a. Campos; 25; 26; 22; 22; 18; 9; 16; 26; 15; 23; 16; 17 
36;135a. Itaocara; - ; 1; - ; - ; - ; - ; 1; - ; 1; - ; 1; -   
36;136a. Santo Antônio de Pádua; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
36;137a. Miracema; 3; 2; 3; 1; 1; - ; - ; 3; - ; - ; 2; 1 
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; 1; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2 
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 3; 5; 1; 3; - ; 1; 5; 2; 1; 4; 3; 2 
29;144a. Bom Jesus do Itabapoana; - ; - ; 1; - ; - ; - ; 1; 3; 2; 2; - ; 3 
8;145a. São João da Barra; 3; 4; 1; - ; 3; 4; 1; - ; 2; - ; 1; 3 
8;146a. Guarus; 5; 10; 10; 19; 15; 11; 7; 13; 16; 21; 23; 13 
8;147a. São Francisco de Itabapoana; 1; 1; - ; - ; - ; - ; - ; 1; - ; 1; - ; -   
29;148a. Italva; - ; 1; - ; 1; 1; 1; - ; - ; - ; - ; - ; 1 
11;151a. nova Friburgo; 5; 3; 5; 12; 10; 6; 6; 12; 4; 6; 6; 14 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;154a. Cordeiro; - ; - ; - ; 1; - ; - ; 1; - ; - ; - ; - ; 2 
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
11;158a. Bom Jardim; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
35;159a. Cachoeira de Macacú; - ; - ; - ; - ; 1; - ; - ; - ; 1; - ; 1; 3 
33;165a. Mangaratiba; - ; 1; 2; 3; 1; 2; - ; 3; 12; 2; 3; 2 
33;166a. Angra dos Reis; 2; - ; - ; 1; - ; 1; 1; - ; 3; - ; 1; -   
33;167a. Paraty; 3; 3; 2; 5; 4; 7; 8; 2; 4; 3; - ; 3 
33;168a. Rio Claro; - ; 1; - ; 1; - ; - ; - ; - ; - ; 1; - ; 1 
