AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;073a. Neves; 4; 6; 2; 6; 7; 6; 15; 17; 9; 6; 1; 10 
7;074a. Alcantara; 7; 9; 6; 8; 3; 10; 4; 5; 2; 3; 7; 3 
7;075a. Rio do Ouro; 1; 18; 2; 5; 3; 6; 6; 9; 4; 11; 5; 9 
12;076a. Niterói - Centro; 1; 3; 5; 2; 4; - ; - ; - ; 2; 1; 2; 2 
12;077a. Icaraí; 5; 1; - ; 1; 2; 2; 4; 1; 4; 4; 6; 2 
12;078a. Fonseca; 4; 1; 2; - ; 3; 4; - ; 3; 5; - ; 1; 1 
12;079a. Jurujuba; 6; 2; - ; - ; 1; 1; 2; 2; 1; 2; - ; -   
12;081a. Itaipú; 2; 4; 8; - ; - ; 1; - ; 1; 1; - ; - ; 2 
12;082a. maricá; 1; 1; 4; 2; 4; 2; 1; - ; 2; 1; 3; 4 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; - ; 6; 14; - ; - ; - ; - ; - ; - ; 1; 3; 3 
37;089a. Resende; 6; 7; 3; 9; 10; 8; 3; 4; 24; 9; 3; 5 
28;090a. Barra Mansa; 5; 8; 5; 1; 6; 2; 2; 1; 3; 1; 12; 6 
10;091a. Valença; - ; - ; 1; - ; - ; 1; - ; 3; 1; - ; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 2; 7; 8; 5; 3; 14; 7; 9; 8; 7; 7; 5 
10;094a. Piraí; - ; - ; - ; - ; 2; 1; - ; 2; - ; 3; - ; -   
10;095a. Vassouras; - ; 2; - ; - ; - ; - ; - ; - ; - ; 1; 1; 1 
10;096a. Miguel Pereira; 2; - ; - ; - ; - ; - ; 1; - ; - ; - ; 1; -   
10;097a. Mendes; 1; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; 2; - ; - ; 1 
37;099a. Itatiaia; - ; 8; 3; 2; 1; 2; 2; - ; 1; - ; - ; -   
37;100a. Porto Real; 1; 1; - ; - ; - ; 2; - ; - ; 1; 1; 1; -   
28;101a. Pinheiral; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
30;104a. São J. Rio Preto; 1; - ; 1; 2; - ; - ; - ; - ; - ; - ; - ; 1 
26;105a. Petrópolis; 2; 3; 3; 1; 1; - ; 1; - ; - ; 2; 2; 2 
26;106a. Itaipava; - ; - ; 1; - ; 1; 1; 1; - ; 1; - ; - ; -   
38;107a. Paraíba do Sul; 2; 1; - ; - ; 2; 1; - ; 1; - ; 2; 2; 2 
38;108a. Três Rios; - ; 3; 3; - ; - ; - ; 1; - ; - ; - ; 3; 3 
38;109a. Sapucaia; 1; - ; - ; - ; - ; - ; - ; - ; 2; - ; 1; -   
30;110a. Teresópolis; - ; 1; 6; - ; 1; 1; 1; 1; - ; 1; 1; -   
30;111a. Sumidouro; - ; - ; 2; - ; - ; - ; - ; 2; - ; 1; 1; -   
