AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;072a. São Gonçalo; 12; 7; 10; 4; 18; 15; 18; 32; 11; 5; 8; 20 
7;073a. Neves; 7; 8; 4; 5; 13; 9; 14; 13; 8; 5; 4; 14 
7;074a. Alcantara; 12; 8; 6; 10; 15; 15; 23; 18; 9; 7; 4; 18 
7;075a. Rio do Ouro; 10; 3; 5; 2; 5; 2; 6; 3; 2; 5; 5; 4 
12;076a. Niterói - Centro; - ; 1; 3; 4; 2; 2; 3; 1; 2; 2; 1; 2 
12;077a. Icaraí; - ; 1; 1; - ; 1; 3; 2; - ; - ; 1; - ; 1 
12;078a. Fonseca; 1; 1; 2; 1; 1; 2; 3; 1; 3; - ; 3; 2 
12;079a. Jurujuba; - ; - ; 1; - ; - ; 1; - ; - ; - ; - ; - ; 1 
12;081a. Itaipú; - ; - ; 1; - ; 1; - ; - ; - ; 1; - ; 1; 1 
12;082a. maricá; - ; - ; - ; - ; 1; - ; 2; 1; - ; 1; 2; 1 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 1; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
37;089a. Resende; 1; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
28;090a. Barra Mansa; - ; - ; - ; 1; - ; - ; - ; 1; - ; 1; - ; 1 
10;091a. Valença; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
28;093a. Volta Redonda; - ; - ; - ; - ; 2; - ; - ; 1; - ; 2; 1; 3 
10;094a. Piraí; 2; 1; 3; 2; 4; 2; 2; 3; 1; 3; 2; 2 
10;095a. Vassouras; - ; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; -   
10;096a. Miguel Pereira; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
37;099a. Itatiaia; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;100a. Porto Real; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;101a. Pinheiral; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; 1 
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 2 
26;106a. Itaipava; 1; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
38;107a. Paraíba do Sul; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
38;108a. Três Rios; - ; - ; 3; 1; - ; 1; 2; - ; - ; - ; 1; 1 
38;109a. Sapucaia; - ; - ; - ; - ; 1; 1; 1; - ; - ; 1; - ; -   
30;110a. Teresópolis; - ; - ; - ; 2; - ; - ; - ; 2; - ; - ; - ; 2 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; 2; - ; 1; - ; 1; 1; - ; - ; - ; - ; - ; -   
25;118a. Araruama; - ; - ; 1; - ; - ; 2; 3; 1; 1; - ; 1; -   
35;119a. Rio Bonito; - ; 1; 1; - ; 3; 1; - ; 2; 1; - ; - ; 1 
35;120a. Silva Jardim; 1; 1; 2; 1; - ; 1; 2; - ; - ; - ; 2; -   
32;121a. Casimiro de abreu; - ; - ; - ; - ; 1; 1; - ; - ; - ; - ; 1; -   
32;122a. Conceição de Macabú; 1; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
32;123a. Macaé; 4; 2; 5; - ; 4; 3; 2; - ; 3; - ; 1; 2 
25;124a. Saquarema; - ; - ; - ; - ; - ; - ; - ; - ; 1; 1; - ; 1 
25;125a. São Pedro da Aldeia; - ; - ; 1; - ; - ; 1; - ; - ; - ; - ; - ; -   
25;126a. Cabo Frio; 1; 3; 1; - ; 3; 1; 3; - ; - ; 3; 1; -   
25;127a. Búzios; - ; - ; 1; 1; 1; - ; - ; 1; - ; - ; 1; -   
32;128a. Rio das Ostras; - ; - ; - ; 1; - ; - ; - ; 1; - ; - ; - ; 2 
25;129a. Iguaba; 1; - ; - ; - ; - ; - ; - ; 1; - ; 1; - ; 1 
32;130a. Quissamã; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; - ; -   
25;132a. Arraial do Cabo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;134a. Campos; 1; 3; 1; 2; 1; - ; 2; 6; 2; 3; 1; 2 
36;135a. Itaocara; 1; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
36;136a. Santo Antônio de Pádua; 1; 1; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
36;137a. Miracema; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; 1; 1; 1; - ; - ; 1; - ; - ; - ; - ; - ; -   
36;142a. Cambucí; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; - ; - ; - ; 2; 1; - ; - ; - ; - ; 1; - ; -   
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;145a. São João da Barra; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;146a. Guarus; 2; 1; - ; - ; 4; 1; - ; 1; - ; - ; 3; 2 
8;147a. São Francisco de Itabapoana; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;148a. Italva; - ; - ; - ; - ; 1; 1; 1; - ; - ; 1; - ; -   
11;151a. nova Friburgo; - ; - ; - ; 1; - ; - ; - ; - ; - ; 1; - ; -   
11;152a. Duas Barras; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
11;153a. Cantagalo; 1; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
11;154a. Cordeiro; - ; - ; - ; 1; - ; - ; - ; 1; - ; - ; - ; -   
36;155a. São Sebastião do Alto; - ; 1; - ; - ; 3; - ; - ; - ; - ; 1; 1; -   
11;156a. Santa maria Madalena; - ; 1; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
35;159a. Cachoeira de Macacú; 1; - ; 1; - ; - ; - ; 1; - ; - ; - ; 1; -   
33;165a. Mangaratiba; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
33;166a. Angra dos Reis; - ; - ; 1; - ; - ; - ; 2; 2; 2; 1; 2; -   
33;167a. Paraty; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
33;168a. Rio Claro; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
