AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 5; 1; 4; 4; 4; 1; 2; 8; 5; 4; 2; 2 
5;004a. Praça da República; 19; 22; 19; 10; 14; 13; 21; 24; 44; 41; 30; 11 
5;005a. Mem de Sá; 6; 3; 4; 2; 5; 7; 2; 6; 9; 7; 3; 5 
4;006a. Cidade nova; 10; 5; 5; 11; 11; 6; 4; 2; 11; 12; 9; 4 
5;007a. Santa Tereza; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
2;009a. Catete; 4; 7; 6; 6; 3; 2; 4; 4; 2; 3; 3; 2 
2;010a. Botafogo; 9; 7; 8; 4; 4; 5; 4; 8; 4; 5; 7; 5 
23;011a. Rocinha; 2; 1; 2; 1; - ; 1; 1; - ; - ; 1; 2; -   
19;012a. Copacabana; 7; 2; 3; 5; 4; 2; - ; - ; 3; 2; 3; 1 
19;013a. Ipanema; 1; 3; 1; 4; - ; 2; 4; 3; - ; 5; 3; 4 
23;014a. Leblon; 7; 3; 1; 11; 5; 3; 2; 10; 3; 3; 2; 3 
23;015a. Gávea; 7; 13; 11; 4; 13; 2; 8; 6; 3; 3; 2; 3 
31;016a. Barra da Tijuca; 15; 13; 12; 11; 10; 11; 18; 9; 10; 9; 10; 18 
4;017a. São Cristóvão; 43; 39; 8; 12; 20; 14; 26; 19; 12; 10; 9; 23 
4;018a. Praça da Bandeira; 8; 10; 8; 8; 7; 3; 3; 6; 4; 8; 10; 5 
6;019a. Tijuca; 2; 2; 3; 2; 2; 2; 1; 1; - ; 2; 2; 3 
6;020a. Grajaú; 2; - ; 2; 5; 2; 1; 3; 2; 1; 3; 2; 3 
22;021a. Bonsucesso; 48; 41; 30; 24; 23; 20; 21; 13; 24; 36; 37; 58 
16;022a. Penha; 17; 19; 11; 10; 6; 5; 14; 7; 9; 8; 13; 5 
3;023a. Meier; 8; 10; 3; 4; 3; 2; 6; 6; 3; 6; 7; 4 
3;024a. Piedade; 7; 3; 3; 4; 5; 2; 2; 10; 5; 6; 2; 3 
3;025a. Engenho novo; 12; 7; 7; 4; 15; 6; 11; 13; 12; 10; 10; 8 
3;026a. Todos os Santos; - ; 1; - ; 2; 1; 1; 4; 1; - ; 2; 3; 5 
41;027a. Vicente de Carvalho; 12; 6; 18; 22; 13; 16; 9; 9; 10; 3; 10; 22 
9;028a. Campinho; - ; 5; 8; 12; 5; 6; 6; 6; 9; 6; 9; 7 
9;029a. Madureira; 9; 25; 15; 18; 14; 16; 21; 16; 10; 14; 9; 13 
9;030a. marechal Hermes; 4; 1; 9; 8; 8; 6; 7; 3; 2; 7; 4; 4 
41;031a. Ricardo Albuquerque; 8; 3; 6; 4; 4; 9; 15; 8; 7; 17; 3; 7 
18;032a. Taquara; 31; 24; 10; 11; 6; 8; 18; 10; 30; 77; 51; 32 
14;033a. Realengo; 6; 6; 11; 23; 20; 27; 21; 21; 17; 25; 14; 16 
14;034a. Bangu; 19; 9; 17; 13; 9; 19; 12; 10; 11; 38; 25; 32 
40;035a. Campo Grande; 10; 6; 11; 4; 4; 9; 7; 1; 10; 9; 14; 14 
27;036a. Santa Cruz; 4; 5; 2; 3; 7; 9; 17; 11; 15; 5; 17; 12 
17;037a. Ilha do Governador; 10; 9; 5; 3; 2; 1; 3; 4; - ; 4; 7; 17 
16;038a. Braz de Pina; 8; 4; 4; 5; 15; 3; 7; 9; 4; 7; 13; 8 
41;039a. Pavuna; 33; 18; 34; 44; 16; 28; 24; 10; 24; 28; 26; 37 
9;040a. Honório Gurgel; 13; 14; 20; 46; 10; 18; 14; 15; 7; 7; 21; 32 
18;041a. Tanque; 3; 3; 4; 2; 1; 4; 3; 2; 2; 2; 4; 5 
31;042a. Recreio; 5; 2; 5; 2; 5; 7; 7; 2; 3; 2; 3; 3 
27;043a. Pedra de Guaratiba; - ; 1; 2; 3; 1; 1; 4; 1; - ; 1; 2; 6 
3;044a. Inhaúma; 9; 5; 2; 23; 8; 6; 6; 2; 5; 6; 4; 8 
16;045a. Alemão; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1; - ; -   
24;048a. Seropédica; 1; - ; - ; - ; - ; 1; 1; 1; - ; 1; - ; -   
24;050a. Itaguaí; 3; - ; 2; - ; 3; 1; 1; 4; 1; - ; 2; 2 
24;051a. Paracambí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2 
20;052a. nova Iguaçu; 8; 6; 9; 10; 8; 7; 5; 4; 9; 14; 13; 10 
20;053a. Mesquita; 2; 4; 6; 14; 11; 12; 15; 5; 14; 14; 8; 20 
39;054a. Belford Roxo; 8; 14; 11; 10; 5; 21; 12; 5; 4; 6; 8; 4 
24;055a. Queimados; 7; 9; 9; 4; - ; 5; 2; 3; 4; 5; 9; 14 
20;056a. Comendador Soares; 22; 7; 8; 10; 12; 7; 7; 5; 10; 9; 5; 17 
20;057a. Nilópolis; 1; 3; 7; 3; 2; 6; 11; 4; 1; 7; 3; 2 
20;058a. Posse; 6; 10; 10; 8; 9; 15; 6; 5; 6; 9; 4; 3 
15;059a. Duque de Caxias; 22; 17; 15; 15; 20; 19; 16; 13; 8; 10; 13; 13 
15;060a. Campos Elíseos; 8; 11; 5; 9; 13; 29; 21; 8; 8; 7; 10; 5 
15;061a. Xerém; 4; 2; - ; - ; 3; - ; - ; - ; - ; 1; 1; 1 
15;062a. Imbariê; 3; 16; 15; 9; 8; 4; 8; 10; 15; 3; 6; 8 
24;063a. Japerí; 2; - ; 3; 1; 4; 1; 4; - ; - ; 2; 1; 2 
21;064a. Vilar dos Teles; 9; 17; 11; 9; 20; 26; 19; 11; 12; 16; 10; 19 
34;065a. Magé; 5; 3; 6; 5; 3; 4; - ; 3; 4; 1; - ; 9 
34;066a. Piabetá; - ; 1; 1; 1; 3; 4; 2; 2; 1; 3; 1; 2 
34;067a. Guapimirim; - ; - ; - ; 4; - ; - ; - ; - ; - ; - ; 1; 1 
35;070a. Tanguá; - ; 1; - ; - ; 1; 1; 1; 2; - ; - ; - ; 1 
35;071a. Itaboraí; 10; 8; 16; 17; 20; 10; 10; 6; 11; 11; 6; 14 
7;072a. São Gonçalo; 8; 19; 31; 20; 23; 8; 8; 11; 9; 7; 13; 20 
7;073a. Neves; 17; 22; 21; 16; 17; 17; 11; 17; 15; 6; 12; 13 
