AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
12;081a. Itaipú; 45; 61; 44; 43; 26; 32; 37; 20; 31; 46; 30; 35 
12;082a. maricá; 77; 66; 93; 82; 48; 45; 50; 69; 72; 77; 81; 68 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 52; 36; 56; 51; 44; 47; 60; 42; 60; 62; 41; 51 
37;089a. Resende; 94; 103; 84; 87; 66; 76; 73; 73; 78; 68; 65; 63 
28;090a. Barra Mansa; 62; 64; 68; 80; 58; 44; 45; 45; 56; 58; 43; 58 
10;091a. Valença; 34; 35; 34; 25; 28; 21; 24; 37; 26; 36; 19; 38 
10;092a. Rio das Flores; 5; 2; 9; 1; 7; 4; 12; 4; 3; 6; 12; 7 
28;093a. Volta Redonda; 98; 89; 103; 110; 86; 87; 99; 68; 75; 74; 98; 101 
10;094a. Piraí; 8; 20; 21; 21; 11; 20; 6; 9; 21; 18; 22; 22 
10;095a. Vassouras; 25; 19; 22; 16; 12; 18; 15; 16; 24; 10; 18; 17 
10;096a. Miguel Pereira; 21; 23; 32; 23; 14; 20; 18; 33; 25; 27; 24; 15 
10;097a. Mendes; 8; 12; 17; 4; 7; 4; 5; 11; 9; 9; 11; 10 
10;098a. Paulo de Frontin; 6; 13; 10; 7; 3; 6; 6; 10; 5; 10; 5; 2 
37;099a. Itatiaia; 23; 16; 18; 16; 24; 17; 12; 26; 17; 21; 14; 14 
37;100a. Porto Real; 20; 33; 35; 21; 10; 6; 11; 13; 12; 10; 11; 12 
28;101a. Pinheiral; 24; 32; 20; 15; 16; 18; 10; 23; 11; 10; 12; 19 
30;104a. São J. Rio Preto; 9; 15; 9; 6; 7; 2; 6; 5; 16; 4; 6; 13 
26;105a. Petrópolis; 87; 119; 95; 88; 94; 82; 68; 83; 93; 99; 91; 78 
26;106a. Itaipava; 43; 24; 41; 23; 30; 32; 31; 28; 32; 30; 39; 50 
38;107a. Paraíba do Sul; 25; 36; 44; 21; 17; 20; 19; 18; 29; 21; 20; 11 
38;108a. Três Rios; 83; 79; 73; 59; 43; 43; 57; 70; 55; 65; 57; 49 
38;109a. Sapucaia; 11; 9; 8; 12; 11; 12; 9; 9; 13; 16; 14; 11 
30;110a. Teresópolis; 95; 79; 87; 77; 67; 75; 50; 68; 82; 55; 68; 77 
30;111a. Sumidouro; 1; 12; 6; 12; 3; 2; 4; 6; 7; 4; 12; 6 
30;112a. Carmo; 19; 11; 18; 8; 10; 16; 17; 8; 7; 20; 6; 7 
25;118a. Araruama; 69; 51; 56; 53; 41; 47; 43; 67; 47; 52; 55; 56 
35;119a. Rio Bonito; 20; 26; 24; 24; 30; 24; 18; 20; 25; 26; 27; 31 
35;120a. Silva Jardim; 6; 11; 9; 9; 5; 12; 8; 11; 13; 17; 8; 13 
32;121a. Casimiro de abreu; 21; 29; 32; 22; 18; 26; 10; 17; 26; 27; 17; 30 
32;122a. Conceição de Macabú; 9; 11; 12; 11; 14; 4; 4; 5; 6; 17; 24; 12 
32;123a. Macaé; 86; 74; 77; 70; 74; 70; 66; 76; 73; 73; 58; 69 
25;124a. Saquarema; 47; 31; 46; 43; 18; 39; 31; 34; 48; 52; 40; 45 
25;125a. São Pedro da Aldeia; 45; 33; 41; 42; 28; 32; 24; 31; 37; 37; 16; 39 
25;126a. Cabo Frio; 119; 105; 128; 85; 67; 81; 61; 82; 98; 87; 86; 118 
25;127a. Búzios; 44; 30; 23; 29; 30; 25; 18; 14; 17; 25; 14; 23 
32;128a. Rio das Ostras; 76; 53; 76; 88; 54; 69; 48; 53; 67; 71; 66; 67 
25;129a. Iguaba; 23; 7; 18; 14; 18; 16; 15; 6; 10; 12; 14; 12 
32;130a. Quissamã; 12; 11; 16; 15; 11; 8; 13; 7; 10; 15; 9; 8 
25;132a. Arraial do Cabo; 32; 17; 22; 21; 16; 15; 9; 9; 3; 17; 18; 19 
8;134a. Campos; 109; 98; 122; 99; 105; 134; 123; 114; 87; 110; 92; 85 
36;135a. Itaocara; 22; 16; 24; 26; 12; 8; 12; 12; 13; 14; 11; 23 
36;136a. Santo Antônio de Pádua; 27; 14; 29; 42; 25; 30; 19; 19; 30; 27; 19; 23 
36;137a. Miracema; 10; 21; 17; 21; 15; 20; 16; 17; 5; 19; 18; 10 
29;138a. Lajes de Muriaré; 8; 6; 10; 5; 2; 5; 4; 10; 2; 10; 8; 2 
29;139a. Porciúncula; 14; 11; 19; 16; 10; 11; 17; 13; 25; 18; 13; 19 
29;140a. Natividade; 7; 10; 16; 11; 5; 7; 9; 5; 14; 10; 6; 13 
8;141a. São Fidelis; 19; 14; 22; 15; 11; 14; 9; 16; 7; 16; 11; 14 
36;142a. Cambucí; 6; 4; 12; 6; 4; 7; 4; 7; 2; 9; 4; 6 
29;143a. Itaperuna; 53; 46; 34; 30; 36; 36; 31; 34; 53; 38; 48; 52 
29;144a. Bom Jesus do Itabapoana; 23; 23; 39; 29; 23; 24; 19; 21; 33; 33; 24; 30 
8;145a. São João da Barra; 25; 22; 19; 9; 11; 17; 8; 20; 11; 22; 12; 18 
8;146a. Guarus; 84; 55; 77; 70; 59; 51; 21; 18; 43; 30; 55; 46 
8;147a. São Francisco de Itabapoana; 26; 14; 23; 14; 13; 7; 11; 9; 8; 20; 15; 18 
29;148a. Italva; 12; 20; 15; 16; 16; 15; 13; 12; 16; 6; 6; 3 
11;151a. nova Friburgo; 104; 81; 123; 97; 67; 100; 93; 92; 112; 99; 112; 104 
11;152a. Duas Barras; 15; 4; 4; 4; 6; 5; 5; 2; 7; 10; 9; 8 
11;153a. Cantagalo; 17; 14; 20; 11; 8; 10; 9; 17; 8; 20; 15; 12 
11;154a. Cordeiro; 13; 14; 10; 12; 17; 6; 9; 5; 16; 11; 5; 16 
36;155a. São Sebastião do Alto; 5; 8; - ; 5; 1; 7; 1; 5; 2; 1; 5; 3 
11;156a. Santa maria Madalena; 3; 1; 7; 7; 5; 8; 2; 2; 3; 4; 2; 6 
11;157a. Trajano de Morais; 7; 6; 5; 1; 2; 1; 3; 2; - ; 3; 3; 5 
11;158a. Bom Jardim; 7; 7; 5; 9; 10; 20; 10; 7; 10; 8; 13; 9 
35;159a. Cachoeira de Macacú; 31; 29; 27; 46; 27; 35; 19; 27; 42; 34; 25; 34 
33;165a. Mangaratiba; 29; 26; 18; 30; 10; 20; 16; 21; 20; 23; 24; 20 
33;166a. Angra dos Reis; 96; 83; 90; 63; 48; 65; 64; 57; 67; 70; 72; 87 
33;167a. Paraty; 26; 22; 39; 19; 18; 13; 13; 16; 18; 11; 13; 21 
33;168a. Rio Claro; 15; 10; 7; 5; 13; 18; 4; 4; 9; 3; 11; 12 
