AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
37;099a. Itatiaia; 224; 237; 248; 246; 254; 264; 233; 289; 282; 279; 225; 224 
37;100a. Porto Real; 107; 104; 99; 82; 106; 82; 102; 117; 104; 95; 84; 86 
28;101a. Pinheiral; 89; 95; 90; 83; 72; 91; 96; 85; 73; 83; 85; 90 
30;104a. São J. Rio Preto; 40; 44; 50; 39; 41; 34; 47; 63; 38; 28; 40; 41 
26;105a. Petrópolis; 479; 518; 572; 515; 469; 525; 470; 538; 484; 478; 425; 503 
26;106a. Itaipava; 118; 136; 162; 194; 162; 155; 174; 182; 172; 176; 177; 165 
38;107a. Paraíba do Sul; 151; 126; 88; 119; 116; 126; 136; 119; 102; 131; 129; 127 
38;108a. Três Rios; 261; 332; 290; 328; 332; 301; 318; 367; 352; 426; 395; 369 
38;109a. Sapucaia; 52; 36; 40; 38; 47; 37; 39; 26; 38; 48; 39; 38 
30;110a. Teresópolis; 398; 428; 412; 385; 401; 369; 323; 410; 424; 450; 477; 626 
30;111a. Sumidouro; 28; 17; 33; 29; 17; 18; 28; 26; 33; 34; 30; 26 
30;112a. Carmo; 59; 48; 70; 44; 40; 80; 55; 57; 77; 66; 57; 72 
25;118a. Araruama; 465; 482; 446; 477; 444; 457; 461; 471; 518; 530; 444; 404 
35;119a. Rio Bonito; 132; 149; 156; 169; 156; 166; 153; 141; 155; 208; 142; 147 
35;120a. Silva Jardim; 58; 60; 64; 45; 71; 59; 69; 82; 76; 75; 61; 45 
32;121a. Casimiro de abreu; 124; 114; 106; 110; 115; 110; 100; 118; 139; 173; 118; 162 
32;122a. Conceição de Macabú; 49; 53; 59; 52; 55; 43; 50; 53; 48; 62; 57; 52 
32;123a. Macaé; 856; 785; 871; 877; 856; 778; 872; 897; 913; 964; 831; 802 
25;124a. Saquarema; 312; 385; 358; 302; 287; 289; 272; 289; 313; 334; 296; 283 
25;125a. São Pedro da Aldeia; 216; 281; 254; 280; 256; 251; 273; 250; 268; 284; 210; 233 
25;126a. Cabo Frio; 864; 879; 758; 709; 664; 690; 721; 719; 783; 717; 730; 781 
25;127a. Búzios; 291; 290; 249; 243; 182; 216; 235; 178; 184; 232; 196; 250 
32;128a. Rio das Ostras; 501; 550; 448; 503; 499; 508; 507; 552; 541; 537; 531; 567 
25;129a. Iguaba; 99; 115; 86; 83; 76; 94; 106; 79; 117; 107; 96; 97 
32;130a. Quissamã; 43; 86; 73; 92; 83; 81; 102; 91; 76; 61; 72; 57 
25;132a. Arraial do Cabo; 166; 154; 136; 117; 106; 103; 117; 102; 95; 109; 119; 119 
8;134a. Campos; 715; 738; 930; 973; 969; 977; 1090; 943; 1036; 956; 968; 904 
36;135a. Itaocara; 62; 80; 86; 80; 86; 76; 75; 98; 64; 79; 77; 100 
36;136a. Santo Antônio de Pádua; 146; 160; 191; 191; 138; 146; 185; 146; 152; 176; 183; 164 
36;137a. Miracema; 92; 97; 121; 102; 107; 86; 105; 107; 131; 99; 113; 116 
29;138a. Lajes de Muriaré; 17; 19; 26; 27; 32; 14; 33; 38; 23; 26; 27; 14 
29;139a. Porciúncula; 67; 60; 69; 63; 63; 72; 64; 89; 74; 73; 92; 78 
29;140a. Natividade; 47; 56; 66; 68; 51; 66; 55; 57; 58; 57; 45; 56 
8;141a. São Fidelis; 121; 137; 113; 99; 82; 78; 83; 85; 98; 107; 102; 92 
36;142a. Cambucí; 32; 42; 26; 30; 39; 24; 41; 31; 40; 31; 36; 40 
29;143a. Itaperuna; 310; 345; 406; 415; 411; 342; 333; 403; 340; 398; 301; 342 
29;144a. Bom Jesus do Itabapoana; 120; 114; 123; 115; 98; 112; 113; 141; 135; 117; 149; 111 
8;145a. São João da Barra; 169; 192; 197; 132; 162; 130; 190; 144; 126; 141; 127; 141 
8;146a. Guarus; 392; 421; 476; 449; 539; 473; 486; 474; 408; 471; 477; 467 
8;147a. São Francisco de Itabapoana; 102; 90; 73; 162; 172; 94; 94; 99; 84; 104; 99; 81 
29;148a. Italva; 66; 80; 95; 61; 60; 85; 84; 78; 86; 72; 63; 70 
11;151a. nova Friburgo; 481; 563; 746; 619; 729; 648; 713; 703; 614; 618; 616; 630 
11;152a. Duas Barras; 48; 39; 52; 38; 39; 29; 41; 38; 43; 42; 26; 27 
11;153a. Cantagalo; 45; 80; 61; 53; 88; 72; 89; 60; 69; 127; 65; 73 
11;154a. Cordeiro; 140; 107; 66; 105; 91; 94; 89; 73; 85; 92; 76; 65 
36;155a. São Sebastião do Alto; 23; 38; 29; 19; 20; 23; 15; 26; 15; 30; 31; 23 
11;156a. Santa maria Madalena; 16; 41; 23; 23; 33; 43; 42; 35; 37; 43; 25; 22 
11;157a. Trajano de Morais; 30; 25; 21; 32; 32; 25; 29; 26; 28; 20; 19; 25 
11;158a. Bom Jardim; 57; 68; 59; 65; 55; 49; 52; 42; 62; 66; 62; 48 
35;159a. Cachoeira de Macacú; 136; 209; 175; 120; 166; 143; 143; 165; 161; 189; 178; 165 
33;165a. Mangaratiba; 135; 181; 145; 119; 117; 133; 153; 122; 163; 145; 179; 147 
33;166a. Angra dos Reis; 544; 619; 541; 542; 579; 494; 548; 542; 572; 498; 444; 512 
33;167a. Paraty; 270; 231; 191; 170; 184; 184; 193; 212; 200; 221; 219; 214 
33;168a. Rio Claro; 52; 51; 42; 57; 60; 45; 52; 56; 51; 56; 72; 57 
