AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 43; 70; 47; 56; 56; 51; 50; 62; 49; 45; 57; 46 
5;004a. Praça da República; 59; 84; 98; 93; 108; 97; 108; 107; 114; 83; 98; 100 
5;005a. Mem de Sá; 123; 168; 118; 100; 135; 144; 94; 140; 149; 184; 112; 118 
4;006a. Cidade nova; 36; 35; 42; 26; 26; 33; 43; 45; 28; 47; 43; 38 
5;007a. Santa Tereza; 13; 14; 21; 22; 25; 15; 41; 32; 26; 43; 37; 18 
2;009a. Catete; 70; 85; 76; 68; 74; 80; 68; 62; 96; 116; 86; 89 
2;010a. Botafogo; 35; 42; 44; 47; 70; 36; 46; 72; 74; 69; 47; 53 
23;011a. Rocinha; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
19;012a. Copacabana; 49; 25; 33; 18; 18; 21; 21; 17; 15; 30; 33; 26 
19;013a. Ipanema; 13; 16; 22; 38; 20; 17; 17; 25; 24; 26; 31; 20 
23;014a. Leblon; 22; 62; 28; 21; 31; 17; 24; 42; 45; 51; 50; 44 
23;015a. Gávea; 15; 17; 13; 13; 22; 16; 14; 24; 22; 28; 27; 22 
31;016a. Barra da Tijuca; 39; 43; 53; 46; 59; 72; 94; 121; 92; 91; 94; 93 
4;017a. São Cristóvão; 43; 50; 37; 56; 77; 63; 59; 66; 77; 89; 74; 103 
4;018a. Praça da Bandeira; 30; 40; 40; 48; 46; 50; 51; 54; 52; 43; 51; 41 
6;019a. Tijuca; 53; 34; 36; 43; 34; 23; 30; 41; 41; 63; 70; 38 
6;020a. Grajaú; 63; 53; 47; 47; 61; 43; 40; 28; 31; 38; 39; 58 
22;021a. Bonsucesso; 61; 74; 68; 59; 60; 66; 46; 78; 61; 71; 99; 89 
16;022a. Penha; 73; 73; 82; 76; 65; 61; 86; 98; 77; 109; 92; 79 
3;023a. Meier; 77; 78; 74; 84; 97; 37; 50; 56; 81; 68; 85; 93 
3;024a. Piedade; 47; 41; 42; 54; 70; 58; 58; 55; 51; 70; 65; 70 
3;025a. Engenho novo; 42; 43; 51; 54; 42; 40; 39; 42; 41; 46; 45; 63 
3;026a. Todos os Santos; 44; 48; 44; 71; 73; 45; 43; 55; 51; 67; 61; 65 
41;027a. Vicente de Carvalho; 123; 99; 106; 89; 82; 76; 86; 133; 129; 137; 101; 99 
9;028a. Campinho; 60; 45; 48; 79; 75; 79; 87; 92; 81; 97; 77; 117 
9;029a. Madureira; 85; 92; 80; 106; 113; 103; 107; 123; 89; 113; 105; 111 
9;030a. marechal Hermes; 48; 45; 80; 61; 60; 66; 77; 64; 59; 58; 86; 113 
41;031a. Ricardo Albuquerque; 79; 79; 80; 77; 103; 89; 80; 82; 95; 87; 115; 141 
18;032a. Taquara; 36; 38; 52; 45; 35; 47; 55; 65; 48; 63; 73; 72 
14;033a. Realengo; 101; 96; 89; 67; 96; 59; 73; 91; 58; 76; 111; 91 
14;034a. Bangu; 167; 161; 202; 152; 163; 160; 157; 146; 154; 181; 194; 232 
40;035a. Campo Grande; 115; 108; 99; 101; 100; 53; 76; 82; 51; 59; 62; 47 
27;036a. Santa Cruz; 34; 18; 32; 35; 34; 23; 22; 27; 24; 32; 29; 30 
17;037a. Ilha do Governador; 67; 45; 53; 47; 42; 31; 38; 36; 43; 52; 44; 75 
16;038a. Braz de Pina; 62; 68; 78; 80; 75; 75; 75; 104; 81; 87; 70; 81 
41;039a. Pavuna; 78; 100; 116; 105; 88; 94; 97; 107; 101; 108; 104; 114 
9;040a. Honório Gurgel; 59; 96; 81; 66; 93; 112; 94; 108; 90; 101; 90; 118 
18;041a. Tanque; 24; 25; 25; 28; 23; 38; 33; 41; 20; 37; 34; 41 
31;042a. Recreio; 22; 22; 31; 24; 23; 17; 34; 29; 48; 34; 43; 34 
27;043a. Pedra de Guaratiba; 7; 7; 13; 13; 7; 10; 10; 7; 9; 5; 4; 6 
3;044a. Inhaúma; 35; 50; 49; 45; 41; 28; 45; 40; 61; 61; 64; 53 
16;045a. Alemão; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
24;048a. Seropédica; 7; 8; 11; 4; 10; 9; 10; 9; 12; 8; 8; 11 
24;050a. Itaguaí; 19; 16; 16; 40; 34; 16; 25; 23; 28; 19; 18; 21 
24;051a. Paracambí; - ; - ; 2; 1; 1; - ; 1; - ; - ; 1; 4; 1 
20;052a. nova Iguaçu; 135; 115; 150; 154; 150; 126; 132; 130; 107; 124; 132; 128 
20;053a. Mesquita; 99; 99; 77; 90; 95; 90; 112; 99; 85; 97; 80; 94 
39;054a. Belford Roxo; 86; 80; 99; 109; 118; 133; 159; 113; 126; 145; 144; 153 
24;055a. Queimados; 18; 28; 32; 32; 32; 27; 27; 23; 31; 23; 46; 47 
20;056a. Comendador Soares; 60; 80; 91; 97; 112; 75; 81; 83; 110; 129; 123; 73 
20;057a. Nilópolis; 85; 94; 70; 91; 110; 92; 107; 108; 105; 91; 108; 112 
20;058a. Posse; 76; 81; 90; 119; 144; 142; 136; 113; 114; 123; 105; 96 
15;059a. Duque de Caxias; 278; 281; 352; 319; 292; 298; 285; 250; 299; 270; 306; 306 
15;060a. Campos Elíseos; 74; 83; 91; 95; 99; 83; 72; 106; 111; 119; 92; 96 
15;061a. Xerém; 7; 7; 8; 9; 4; 4; 5; 8; 8; 6; 4; 6 
15;062a. Imbariê; 60; 102; 66; 56; 88; 58; 79; 100; 83; 74; 99; 107 
24;063a. Japerí; 4; 5; 3; 6; 6; 6; 4; 5; 8; 4; 2; 6 
21;064a. Vilar dos Teles; 205; 175; 178; 171; 184; 253; 224; 283; 265; 207; 197; 238 
34;065a. Magé; 6; 6; 10; 12; 9; 11; 10; 19; 7; 12; 7; 16 
34;066a. Piabetá; 12; 19; 27; 19; 26; 26; 18; 14; 12; 19; 19; 19 
34;067a. Guapimirim; 1; 1; 2; 4; 3; 1; - ; 2; 3; 1; 3; -   
35;070a. Tanguá; 3; 1; 2; 8; 5; 4; 2; 4; 1; 5; 1; 1 
35;071a. Itaboraí; 29; 41; 35; 37; 37; 31; 50; 43; 43; 34; 56; 43 
7;072a. São Gonçalo; 71; 75; 84; 81; 79; 87; 88; 103; 73; 111; 112; 130 
7;073a. Neves; 81; 64; 82; 78; 129; 105; 89; 95; 100; 120; 80; 116 
7;074a. Alcantara; 160; 169; 169; 228; 216; 189; 230; 225; 167; 232; 232; 238 
7;075a. Rio do Ouro; 44; 43; 45; 70; 72; 60; 65; 49; 71; 88; 72; 92 
12;076a. Niterói - Centro; 83; 82; 76; 80; 73; 69; 68; 77; 70; 76; 87; 69 
12;077a. Icaraí; 62; 107; 98; 108; 63; 47; 69; 49; 87; 76; 53; 56 
12;078a. Fonseca; 29; 37; 47; 63; 66; 53; 71; 93; 62; 60; 42; 54 
12;079a. Jurujuba; 15; 25; 21; 24; 32; 20; 37; 36; 28; 19; 17; 23 
12;081a. Itaipú; 14; 22; 24; 27; 22; 22; 39; 34; 27; 16; 26; 25 
12;082a. maricá; 13; 26; 22; 16; 19; 24; 14; 24; 16; 25; 27; 25 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; - ; 1; - ; 3; - ; - ; - ; 2; 1; - ; - ; -   
37;089a. Resende; 8; 4; 6; 4; 4; 8; 4; 3; 8; 13; 5; 4 
28;090a. Barra Mansa; 4; 1; 3; 2; 8; 3; 1; 5; 4; 1; 2; 2 
10;091a. Valença; 1; 1; - ; - ; - ; 1; 1; - ; - ; - ; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 4; 5; 3; 11; 13; 20; 7; 14; 12; 13; 11; 16 
10;094a. Piraí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 1 
10;095a. Vassouras; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
10;096a. Miguel Pereira; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;099a. Itatiaia; - ; 1; - ; 4; 1; - ; - ; 1; - ; - ; - ; -   
37;100a. Porto Real; - ; - ; - ; - ; 1; - ; 1; - ; 2; - ; - ; -   
28;101a. Pinheiral; 1; 2; - ; - ; - ; - ; - ; 1; 1; - ; - ; 1 
30;104a. São J. Rio Preto; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 5; 7; 3; 4; 3; 3; 5; - ; 1; - ; 2; 2 
26;106a. Itaipava; 2; 1; 2; 1; - ; 1; - ; - ; - ; - ; - ; -   
38;107a. Paraíba do Sul; - ; 5; - ; 1; 1; 1; 2; 2; - ; 4; - ; 1 
38;108a. Três Rios; 1; 6; 2; 2; - ; 1; 1; 1; 1; 6; 1; 2 
38;109a. Sapucaia; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;110a. Teresópolis; 3; 6; 4; 2; 3; 8; 4; 4; 4; 3; 4; 7 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
25;118a. Araruama; 11; 13; 8; 11; 9; 13; 9; 7; 18; 11; 1; 9 
35;119a. Rio Bonito; 1; 1; 1; 4; 2; 4; 2; 3; 3; 7; 1; 4 
35;120a. Silva Jardim; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
32;121a. Casimiro de abreu; - ; 2; 1; 2; 2; 2; 1; 3; 2; 2; 3; 2 
32;122a. Conceição de Macabú; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
32;123a. Macaé; 48; 62; 69; 66; 84; 54; 59; 75; 71; 84; 44; 69 
25;124a. Saquarema; 5; 7; 4; 4; 3; 2; 1; 5; 12; 3; 7; 7 
25;125a. São Pedro da Aldeia; 6; 8; 5; 6; 4; 10; 8; 8; 18; 9; 8; 4 
25;126a. Cabo Frio; 38; 52; 23; 22; 26; 34; 47; 45; 38; 36; 43; 48 
25;127a. Búzios; 6; 2; - ; 2; 2; 2; 1; 3; 5; 1; 2; 5 
32;128a. Rio das Ostras; 30; 47; 35; 54; 47; 44; 41; 33; 27; 27; 28; 35 
25;129a. Iguaba; 2; 1; 2; 2; 1; 5; 1; 1; - ; 5; 1; 2 
32;130a. Quissamã; - ; - ; 1; - ; 1; - ; 1; 1; - ; 1; - ; 1 
25;132a. Arraial do Cabo; 6; 2; 1; 4; 1; 1; 1; - ; - ; 1; - ; 1 
8;134a. Campos; 33; 42; 59; 57; 60; 44; 46; 60; 50; 58; 47; 53 
36;135a. Itaocara; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
36;136a. Santo Antônio de Pádua; 1; - ; 1; - ; 1; - ; - ; - ; 1; - ; 1; -   
36;137a. Miracema; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; 2; 2; - ; - ; 1; 1; 1; - ; - ; - ; 1; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; - ; - ; 2; 1; 1; - ; - ; 2; - ; - ; 1; 1 
29;144a. Bom Jesus do Itabapoana; 1; 3; - ; - ; - ; - ; - ; 1; 1; - ; 2; -   
8;145a. São João da Barra; 9; 8; 3; 3; 3; 5; - ; 1; 1; - ; - ; 6 
8;146a. Guarus; 10; 9; 25; 30; 32; 25; 20; 16; 10; 16; 20; 23 
8;147a. São Francisco de Itabapoana; 3; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2 
29;148a. Italva; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
11;151a. nova Friburgo; 5; 13; 9; 11; 15; 9; 6; 4; 1; 7; 2; 3 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; 1; - ; - ; - ; - ; - ; 1; - ; -   
11;154a. Cordeiro; - ; - ; 1; 1; 1; 1; - ; - ; - ; 1; - ; 1 
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
35;159a. Cachoeira de Macacú; - ; - ; 1; 2; 2; 2; 1; 1; - ; - ; - ; 1 
33;165a. Mangaratiba; 2; - ; 1; 2; - ; 2; 3; 2; - ; 2; - ; 2 
33;166a. Angra dos Reis; 8; 2; 5; 4; 9; 6; 10; 7; 6; 12; 12; 6 
33;167a. Paraty; 6; - ; - ; 3; 1; - ; - ; 3; 3; 7; 1; 1 
33;168a. Rio Claro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
