AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;073a- Neves; 102; 82; 93; 80; 87; 101; 74; 80; 114; 138; 121; 93 
7;074a- Alcantara; 104; 111; 106; 126; 119; 112; 112; 77; 101; 126; 101; 123 
7;075a- Rio do Ouro; 94; 99; 92; 66; 71; 52; 64; 102; 96; 89; 68; 59 
12;076a- Niterói - Centro; 24; 12; 16; 25; 20; 14; 20; 17; 22; 26; 23; 22 
12;077a- Icaraí; 38; 32; 20; 18; 19; 9; 18; 27; 23; 39; 36; 24 
12;078a- Fonseca; 38; 41; 53; 38; 53; 29; 45; 40; 50; 62; 66; 56 
12;079a- Jurujuba; 22; 22; 14; 16; 18; 19; 16; 10; 9; 31; 28; 7 
12;081a- Itaipú; 25; 14; 26; 17; 18; 13; 13; 13; 22; 14; 8; 10 
12;082a- maricá; 20; 15; 18; 11; 16; 24; 13; 10; 12; 23; 17; 21 
10;087a- Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
10;088a- Barra do Piraí; - ; 1; 2; 1; - ; 1; - ; 1; - ; - ; -; - 
37;089a- Resende; 1; 2; 3; 1; 2; 3; 2; 2; 2; 3; 1; 1 
28;090a- Barra Mansa; 3; 3; 1; 3; 1; - ; 1; 4; 1; - ; 1; 5 
10;091a- Valença; - ; - ; 1; 1; 1; - ; 1; - ; 1; - ; -; 1 
10;092a- Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; -; - 
28;093a- Volta Redonda; 5; - ; 2; 7; 4; 3; 4; - ; 1; 2; 2; 2 
10;094a- Piraí; - ; - ; - ; - ; 2; 3; 1; 1; - ; - ; 1; - 
10;095a- Vassouras; - ; - ; 2; - ; 2; 1; - ; 1; - ; - ; -; 2 
10;096a- Miguel Pereira; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
10;097a- Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
10;098a- Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -; - 
37;099a- Itatiaia; - ; - ; - ; 3; - ; - ; - ; - ; - ; 1; 3; 1 
37;100a- Porto Real; - ; - ; - ; 1; - ; - ; 1; - ; 1; - ; -; 2 
28;101a- Pinheiral; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -; - 
30;104a- São J- Rio Preto; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -; - 
26;105a- Petrópolis; - ; - ; 4; - ; 1; 1; - ; - ; 2; - ; 2; 1 
26;106a- Itaipava; 1; - ; - ; - ; 1; 2; - ; 1; 3; 1; -; 1 
38;107a- Paraíba do Sul; - ; 1; - ; - ; - ; 1; - ; - ; - ; 1; -; - 
38;108a- Três Rios; - ; - ; 1; - ; 2; - ; - ; - ; - ; - ; 1; - 
38;109a- Sapucaia; - ; - ; - ; 2; - ; 1; 1; - ; 1; 2; -; 2 
30;110a- Teresópolis; - ; 1; 2; 1; 1; 1; - ; 1; - ; - ; 1; 1 
30;111a- Sumidouro; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -; - 
30;112a- Carmo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; 1 
25;118a- Araruama; 8; 7; 8; 12; 3; 6; 4; 6; 8; 6; 5; 10 
35;119a- Rio Bonito; 4; 6; 7; 5; 2; 7; 4; 9; 4; 7; 10; 2 
35;120a- Silva Jardim; 3; 3; 2; 1; 3; 1; - ; - ; 1; 2; 1; 1 
32;121a- Casimiro de abreu; 3; 6; 3; 1; 2; 3; 1; 1; 5; 2; 1; 2 
32;122a- Conceição de Macabú; - ; 3; - ; 1; - ; 1; 1; 1; 1; 1; -; 2 
32;123a- Macaé; 26; 31; 23; 20; 17; 17; 31; 23; 19; 18; 26; 29 
25;124a- Saquarema; 4; 1; 4; 2; 4; 3; 2; 6; 2; 3; 6; 4 
25;125a- São Pedro da Aldeia; - ; 2; 6; 4; 5; 2; 4; 3; 4; 4; 8; 4 
25;126a- Cabo Frio; 10; 12; 7; 5; 9; 10; 7; 14; 7; 9; 15; 6 
25;127a- Búzios; - ; 1; - ; 2; - ; 2; 1; 1; 1; 1; 2; 3 
32;128a- Rio das Ostras; 12; 17; 22; 11; 13; 8; 16; 13; 13; 19; 17; 12 
25;129a- Iguaba; 2; 2; 2; 1; 3; 1; - ; 1; 2; - ; -; 2 
32;130a- Quissamã; 3; - ; 2; 1; 1; - ; - ; 1; 1; 2; 1; - 
25;132a- Arraial do Cabo; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1; 1; - 
8;134a- Campos; 7; 6; 16; 14; 11; 10; 12; 12; 6; 14; 11; 7 
36;135a- Itaocara; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
36;136a- Santo Antônio de Pádua; - ; 1; 2; - ; - ; - ; - ; 1; - ; - ; -; - 
36;137a- Miracema; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
29;138a- Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
29;139a- Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
29;140a- Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
8;141a- São Fidelis; 1; - ; 1; - ; 1; - ; - ; - ; - ; 1; 2; - 
36;142a- Cambucí; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
29;143a- Itaperuna; - ; - ; 1; - ; - ; - ; - ; - ; 2; - ; -; 2 
29;144a- Bom Jesus do Itabapoana; - ; - ; - ; - ; - ; - ; - ; - ; 3; - ; -; - 
8;145a- São João da Barra; 2; 1; 3; - ; 1; - ; 1; - ; 1; 3; 1; 4 
8;146a- Guarus; 4; 7; 3; 4; 5; 7; 7; 13; 8; 11; 9; 4 
8;147a- São Francisco de Itabapoana; - ; 1; 1; 1; - ; 1; - ; - ; - ; 2; 3; - 
29;148a- Italva; - ; 1; - ; - ; - ; - ; - ; - ; 1; 1; 1; - 
11;151a- nova Friburgo; - ; 1; 1; 1; - ; - ; - ; - ; 1; - ; 1; - 
11;152a- Duas Barras; - ; - ; - ; - ; - ; 1; 1; - ; - ; - ; -; - 
11;153a- Cantagalo; - ; - ; 2; - ; - ; - ; - ; - ; 1; 1; 2; 1 
11;154a- Cordeiro; 1; - ; - ; 1; - ; - ; - ; - ; - ; - ; -; 1 
36;155a- São Sebastião do Alto; - ; - ; - ; 1; - ; - ; 1; - ; - ; - ; -; 1 
11;156a- Santa maria Madalena; - ; 3; - ; - ; 1; - ; 1; 1; - ; - ; -; 1 
11;157a- Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
11;158a- Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
35;159a- Cachoeira de Macacú; 4; 4; 2; 4; - ; 2; 1; 2; 2; 3; 2; 1 
33;165a- Mangaratiba; 3; 7; 6; 4; 6; 5; - ; 5; 7; 4; 6; 10 
33;166a- Angra dos Reis; 6; 13; 7; 9; 19; 7; 6; 2; 3; 5; 10; 15 
33;167a- Paraty; - ; - ; - ; - ; - ; - ; - ; 1; 2; 1; -; - 
33;168a- Rio Claro; 1; 1; - ; 1; - ; - ; - ; - ; - ; - ; -; - 
