AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
21;064a. Vilar dos Teles;643;365;507;.;.;.;.;.;.;.;.;.
34;065a. Magé;56;32;77;.;.;.;.;.;.;.;.;.
34;066a. Piabetá;72;103;115;.;.;.;.;.;.;.;.;.
34;067a. Guapimirim;18;15;53;.;.;.;.;.;.;.;.;.
35;070a. Tanguá;11;13;16;.;.;.;.;.;.;.;.;.
35;071a. Itaboraí;156;111;159;.;.;.;.;.;.;.;.;.
7;072a. São Gonçalo;464;393;498;.;.;.;.;.;.;.;.;.
7;073a. Neves;367;304;686;.;.;.;.;.;.;.;.;.
7;074a. Alcantara;371;227;298;.;.;.;.;.;.;.;.;.
7;075a. Rio do Ouro;160;80;175;.;.;.;.;.;.;.;.;.
12;076a. Niterói - Centro;103;78;260;.;.;.;.;.;.;.;.;.
12;077a. Icaraí;86;48;189;.;.;.;.;.;.;.;.;.
12;078a. Fonseca;127;138;274;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;37;42;77;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;57;69;95;.;.;.;.;.;.;.;.;.
12;082a. maricá;92;79;110;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;1;2;6;.;.;.;.;.;.;.;.;.
37;089a. Resende;16;7;59;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;21;6;26;.;.;.;.;.;.;.;.;.
10;091a. Valença;3;0;9;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;0;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;45;9;38;.;.;.;.;.;.;.;.;.
10;094a. Piraí;8;7;7;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;1;2;2;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;3;4;4;.;.;.;.;.;.;.;.;.
10;097a. Mendes;1;1;1;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;0;0;0;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;5;5;12;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;3;2;6;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;5;6;4;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;0;1;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;27;7;18;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;6;4;4;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;2;4;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;11;6;18;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;3;3;0;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;14;12;14;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;1;0;.;.;.;.;.;.;.;.;.
30;112a. Carmo;2;1;2;.;.;.;.;.;.;.;.;.
25;118a. Araruama;60;13;110;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;9;12;16;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;5;6;7;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;19;12;18;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;2;2;6;.;.;.;.;.;.;.;.;.
32;123a. Macaé;94;32;71;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;30;13;37;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;15;12;32;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;76;32;45;.;.;.;.;.;.;.;.;.
25;127a. Búzios;26;20;11;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;91;30;92;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;6;0;11;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;10;6;1;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;6;1;2;.;.;.;.;.;.;.;.;.
8;134a. Campos;93;31;88;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;4;0;0;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;4;5;3;.;.;.;.;.;.;.;.;.
36;137a. Miracema;2;1;3;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;1;0;1;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;0;0;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;2;1;1;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;3;0;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;4;0;6;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;1;0;1;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;12;3;7;.;.;.;.;.;.;.;.;.
8;146a. Guarus;49;17;36;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;11;4;7;.;.;.;.;.;.;.;.;.
29;148a. Italva;0;1;1;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;15;19;17;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;1;0;0;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;2;2;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;3;0;3;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;4;2;2;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;1;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;3;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;2;1;3;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;7;7;7;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;17;10;46;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;42;25;39;.;.;.;.;.;.;.;.;.
33;167a. Paraty;7;12;20;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;3;0;3;.;.;.;.;.;.;.;.;.
