AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
30;104a. São J. Rio Preto;0;0;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;4;2;0;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;1;0;0;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;0;1;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;1;0;2;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;0;0;0;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;1;0;1;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;0;.;.;.;.;.;.;.;.;.
30;112a. Carmo;1;1;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;3;0;1;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;0;0;2;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;0;1;0;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;1;0;2;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;0;0;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;3;0;0;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;5;1;3;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;0;1;1;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;3;3;4;.;.;.;.;.;.;.;.;.
25;127a. Búzios;0;3;1;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;1;2;10;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;0;0;1;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;1;1;0;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;0;0;0;.;.;.;.;.;.;.;.;.
8;134a. Campos;3;4;3;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;0;0;0;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;2;3;2;.;.;.;.;.;.;.;.;.
36;137a. Miracema;0;0;1;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;0;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;0;0;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;0;0;0;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;2;0;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;1;0;0;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;0;0;0;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;1;0;1;.;.;.;.;.;.;.;.;.
8;146a. Guarus;4;0;1;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;0;0;1;.;.;.;.;.;.;.;.;.
29;148a. Italva;0;0;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;2;5;0;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;0;0;0;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;0;0;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;1;0;0;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;1;0;0;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;0;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;2;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;1;0;0;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;1;1;0;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;1;0;0;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;3;5;1;.;.;.;.;.;.;.;.;.
33;167a. Paraty;0;0;1;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;0;0;.;.;.;.;.;.;.;.;.
