AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a- Praça Mauá; 58; 64; 40; 47; 56; 36; 37; 36; 25; 27; 33; 54 
5;004a- Praça da República; 121; 164; 141; 130; 85; 110; 106; 103; 104; 97; 100; 76 
5;005a- Mem de Sá; 135; 209; 141; 137; 135; 124; 111; 125; 100; 112; 165; 177 
4;006a- Cidade nova; 98; 59; 47; 57; 61; 60; 73; 65; 51; 71; 66; 63 
5;007a- Santa Tereza; 49; 52; 40; 42; 41; 31; 29; 23; 26; 19; 33; 31 
2;009a- Catete; 80; 94; 59; 62; 72; 56; 59; 47; 48; 54; 75; 64 
2;010a- Botafogo; 41; 43; 30; 50; 41; 35; 28; 46; 45; 60; 61; 56 
23;011a- Rocinha; 1; 1; 3; 3; 6; 2; 1; 2; 1; 1; 2; 1 
19;012a- Copacabana; 37; 45; 23; 35; 24; 20; 28; 24; 20; 40; 27; 39 
19;013a- Ipanema; 14; 44; 16; 13; 10; 20; 18; 22; 20; 29; 33; 29 
23;014a- Leblon; 54; 155; 38; 40; 34; 29; 48; 43; 28; 57; 57; 50 
23;015a- Gávea; 18; 20; 20; 20; 9; 14; 15; 15; 16; 16; 11; 16 
31;016a- Barra da Tijuca; 68; 63; 65; 74; 74; 60; 51; 40; 49; 67; 111; 81 
4;017a- São Cristóvão; 91; 81; 62; 57; 61; 72; 81; 73; 70; 73; 71; 76 
4;018a- Praça da Bandeira; 64; 104; 97; 75; 102; 106; 80; 79; 72; 95; 109; 106 
6;019a- Tijuca; 61; 58; 51; 66; 46; 72; 74; 51; 58; 54; 52; 74 
6;020a- Grajaú; 88; 82; 70; 85; 88; 85; 62; 90; 87; 121; 93; 95 
22;021a- Bonsucesso; 108; 119; 148; 152; 154; 119; 166; 157; 107; 125; 156; 130 
16;022a- Penha; 122; 148; 100; 91; 119; 121; 109; 122; 122; 138; 122; 107 
3;023a- Meier; 100; 91; 89; 93; 80; 71; 85; 73; 77; 91; 75; 48 
3;024a- Piedade; 118; 91; 105; 103; 115; 104; 97; 78; 83; 131; 117; 62 
3;025a- Engenho novo; 90; 78; 84; 89; 74; 80; 93; 84; 141; 83; 70; 68 
3;026a- Todos os Santos; 80; 74; 79; 80; 88; 62; 63; 39; 76; 70; 84; 59 
41;027a- Vicente de Carvalho; 174; 166; 155; 172; 194; 192; 183; 171; 172; 201; 149; 176 
9;028a- Campinho; 157; 137; 161; 148; 160; 149; 142; 142; 124; 132; 159; 106 
9;029a- Madureira; 162; 209; 194; 153; 167; 198; 201; 157; 187; 184; 185; 190 
9;030a- marechal Hermes; 83; 113; 99; 84; 89; 107; 98; 76; 93; 82; 102; 95 
41;031a- Ricardo Albuquerque; 140; 128; 141; 132; 150; 171; 144; 187; 163; 185; 201; 125 
18;032a- Taquara; 87; 65; 79; 80; 80; 87; 98; 95; 83; 101; 95; 95 
14;033a- Realengo; 124; 129; 158; 103; 113; 155; 145; 161; 155; 158; 154; 119 
14;034a- Bangu; 192; 213; 223; 207; 236; 295; 304; 256; 323; 306; 279; 239 
40;035a- Campo Grande; 187; 150; 148; 119; 120; 169; 185; 203; 191; 179; 193; 153 
27;036a- Santa Cruz; 88; 99; 60; 36; 74; 88; 63; 66; 72; 94; 71; 98 
17;037a- Ilha do Governador; 42; 56; 49; 45; 76; 46; 62; 55; 55; 41; 55; 43 
