AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
35;070a. Tanguá; 119; 96; 113; 91; 77; 94; 93; 91; 94; 69; 74; 76 
35;071a. Itaboraí; 921; 822; 841; 748; 791; 752; 718; 772; 756; 749; 670; 780 
7;072a. São Gonçalo; 1346; 1213; 1246; 1228; 1265; 1122; 1052; 1165; 1099; 1108; 1007; 1153 
7;073a. Neves; 999; 957; 927; 922; 888; 866; 845; 873; 897; 813; 744; 859 
7;074a. Alcantara; 1599; 1456; 1319; 1357; 1335; 1382; 1463; 1301; 1289; 1311; 1270; 1358 
7;075a. Rio do Ouro; 617; 556; 603; 511; 526; 563; 573; 629; 569; 564; 524; 591 
12;076a. Niterói - Centro; 813; 850; 859; 852; 865; 725; 869; 907; 851; 861; 828; 803 
12;077a. Icaraí; 600; 556; 505; 540; 519; 507; 522; 537; 459; 486; 462; 532 
12;078a. Fonseca; 643; 585; 542; 663; 569; 557; 529; 548; 498; 555; 610; 635 
12;079a. Jurujuba; 306; 258; 234; 256; 244; 230; 264; 289; 260; 223; 204; 256 
12;081a. Itaipú; 512; 464; 405; 352; 362; 340; 341; 344; 392; 376; 380; 371 
12;082a. maricá; 576; 586; 607; 529; 482; 444; 489; 488; 515; 531; 572; 595 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 252; 240; 243; 247; 284; 260; 248; 237; 293; 301; 232; 250 
37;089a. Resende; 524; 534; 511; 521; 524; 476; 459; 492; 529; 431; 409; 434 
28;090a. Barra Mansa; 430; 413; 532; 459; 443; 364; 381; 386; 400; 415; 394; 412 
10;091a. Valença; 159; 151; 142; 133; 136; 131; 163; 159; 192; 204; 162; 142 
10;092a. Rio das Flores; 22; 23; 24; 14; 25; 23; 23; 20; 19; 20; 36; 19 
28;093a. Volta Redonda; 751; 733; 822; 747; 720; 764; 696; 710; 743; 633; 733; 723 
10;094a. Piraí; 94; 89; 117; 78; 95; 84; 78; 86; 101; 113; 107; 121 
10;095a. Vassouras; 90; 94; 95; 89; 91; 81; 70; 86; 105; 75; 104; 86 
10;096a. Miguel Pereira; 114; 137; 132; 133; 124; 169; 168; 162; 195; 169; 163; 138 
10;097a. Mendes; 54; 55; 67; 59; 57; 39; 47; 43; 43; 37; 43; 64 
10;098a. Paulo de Frontin; 37; 47; 53; 36; 28; 35; 37; 55; 43; 43; 40; 28 
37;099a. Itatiaia; 282; 235; 243; 223; 290; 217; 220; 278; 293; 277; 273; 228 
37;100a. Porto Real; 88; 92; 100; 95; 82; 68; 83; 84; 65; 67; 65; 62 
28;101a. Pinheiral; 96; 112; 108; 103; 71; 94; 84; 84; 80; 83; 75; 77 
30;104a. São J. Rio Preto; 38; 54; 47; 28; 32; 20; 27; 22; 33; 32; 42; 42 
26;105a. Petrópolis; 564; 578; 546; 503; 578; 518; 477; 558; 555; 624; 581; 557 
26;106a. Itaipava; 134; 171; 164; 129; 168; 155; 169; 155; 176; 177; 179; 184 
38;107a. Paraíba do Sul; 116; 147; 143; 100; 94; 106; 117; 118; 136; 98; 85; 89 
38;108a. Três Rios; 454; 446; 339; 317; 374; 303; 390; 489; 443; 404; 362; 370 
38;109a. Sapucaia; 45; 47; 53; 52; 39; 74; 141; 110; 67; 68; 52; 55 
30;110a. Teresópolis; 460; 389; 396; 396; 394; 427; 397; 448; 523; 558; 528; 558 
30;111a. Sumidouro; 30; 65; 30; 53; 46; 37; 33; 36; 37; 45; 34; 42 
30;112a. Carmo; 102; 60; 87; 81; 65; 78; 79; 54; 65; 52; 58; 66 
25;118a. Araruama; 484; 428; 470; 396; 350; 363; 394; 476; 496; 465; 439; 440 
35;119a. Rio Bonito; 177; 167; 173; 150; 179; 127; 150; 164; 169; 143; 141; 178 
35;120a. Silva Jardim; 71; 62; 74; 58; 46; 80; 71; 77; 58; 80; 62; 50 
32;121a. Casimiro de abreu; 134; 141; 215; 141; 152; 152; 151; 146; 195; 144; 124; 132 
32;122a. Conceição de Macabú; 54; 60; 62; 48; 70; 45; 45; 61; 62; 68; 59; 63 
32;123a. Macaé; 893; 824; 828; 846; 787; 770; 925; 816; 845; 870; 856; 793 
25;124a. Saquarema; 405; 305; 345; 316; 286; 273; 284; 271; 287; 313; 269; 347 
25;125a. São Pedro da Aldeia; 278; 271; 276; 243; 264; 238; 255; 263; 250; 268; 254; 254 
25;126a. Cabo Frio; 1111; 1013; 1065; 853; 807; 707; 762; 754; 796; 803; 814; 927 
25;127a. Búzios; 311; 217; 254; 249; 216; 196; 220; 225; 410; 243; 243; 263 
32;128a. Rio das Ostras; 652; 546; 723; 569; 547; 489; 494; 539; 559; 614; 536; 520 
25;129a. Iguaba; 126; 94; 103; 100; 94; 96; 73; 84; 90; 105; 87; 106 
32;130a. Quissamã; 79; 91; 85; 81; 87; 93; 112; 77; 73; 103; 73; 75 
25;132a. Arraial do Cabo; 176; 119; 115; 110; 114; 80; 110; 102; 87; 124; 88; 111 
8;134a. Campos; 913; 958; 937; 870; 871; 923; 952; 972; 891; 977; 943; 893 
36;135a. Itaocara; 88; 94; 101; 118; 85; 80; 94; 103; 107; 100; 97; 82 
36;136a. Santo Antônio de Pádua; 188; 162; 180; 238; 223; 231; 186; 176; 201; 227; 174; 149 
36;137a. Miracema; 95; 97; 121; 119; 133; 114; 113; 109; 114; 112; 117; 112 
29;138a. Lajes de Muriaré; 29; 25; 25; 20; 23; 23; 16; 30; 23; 28; 36; 21 
29;139a. Porciúncula; 69; 64; 91; 78; 73; 63; 74; 86; 78; 63; 61; 95 
29;140a. Natividade; 48; 59; 50; 46; 64; 62; 47; 48; 59; 74; 62; 53 
8;141a. São Fidelis; 99; 86; 121; 106; 87; 88; 76; 109; 104; 125; 99; 96 
36;142a. Cambucí; 44; 42; 40; 42; 37; 24; 35; 35; 44; 40; 35; 39 
29;143a. Itaperuna; 328; 335; 325; 343; 330; 320; 242; 296; 299; 313; 351; 374 
29;144a. Bom Jesus do Itabapoana; 115; 141; 146; 154; 120; 118; 127; 134; 132; 142; 121; 144 
8;145a. São João da Barra; 195; 144; 152; 138; 132; 103; 109; 143; 171; 150; 122; 125 
8;146a. Guarus; 507; 457; 529; 521; 434; 427; 375; 420; 442; 410; 375; 479 
8;147a. São Francisco de Itabapoana; 121; 78; 125; 103; 98; 68; 72; 90; 95; 96; 113; 91 
29;148a. Italva; 57; 87; 58; 77; 75; 90; 70; 80; 80; 84; 58; 61 
11;151a. nova Friburgo; 788; 854; 743; 715; 603; 600; 617; 718; 714; 681; 672; 618 
11;152a. Duas Barras; 45; 41; 34; 28; 34; 29; 37; 36; 34; 42; 29; 27 
11;153a. Cantagalo; 68; 88; 103; 85; 58; 65; 85; 62; 54; 78; 58; 66 
