AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;073a. Neves; 2; 4; 5; 4; 5; 7; 10; 4; 3; 4; 1; 6 
7;074a. Alcantara; 4; 3; 2; 9; 10; 10; 10; 10; 10; 16; 9; 10 
7;075a. Rio do Ouro; 1; 4; 6; 2; 5; 3; 4; 1; 5; 4; 4; 4 
12;076a. Niterói - Centro; 1; 7; 1; - ; 4; 18; 1; 7; 2; 3; 2; 1 
12;077a. Icaraí; 3; 3; 6; 9; 7; 6; 5; 3; 1; 3; 5; -   
12;078a. Fonseca; 2; 3; 4; 7; 11; 4; 1; 3; 2; 1; 3; -   
12;079a. Jurujuba; 2; 3; 3; 1; 1; 2; 1; 3; 2; 4; 1; -   
12;081a. Itaipú; - ; 4; 2; 1; 1; 1; 1; - ; - ; 1; - ; -   
12;082a. maricá; 2; - ; 1; - ; 2; - ; - ; - ; 4; - ; 1; 3 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;089a. Resende; - ; - ; - ; - ; 1; - ; 1; 1; - ; - ; - ; 1 
28;090a. Barra Mansa; - ; - ; - ; 4; 1; - ; 1; - ; - ; - ; - ; -   
10;091a. Valença; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; 1; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; - ; - ; - ; 1; - ; 1; - ; 1; 5; - ; 4; -   
10;094a. Piraí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;095a. Vassouras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;096a. Miguel Pereira; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
