AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá;3;0;13;.;.;.;.;.;.;.;.;.
5;004a. Praça da República;35;27;40;.;.;.;.;.;.;.;.;.
5;005a. Mem de Sá;2;12;14;.;.;.;.;.;.;.;.;.
4;006a. Cidade nova;24;23;27;.;.;.;.;.;.;.;.;.
5;007a. Santa Tereza;1;2;1;.;.;.;.;.;.;.;.;.
2;009a. Catete;2;8;8;.;.;.;.;.;.;.;.;.
2;010a. Botafogo;5;12;7;.;.;.;.;.;.;.;.;.
23;011a. Rocinha;0;1;4;.;.;.;.;.;.;.;.;.
19;012a. Copacabana;2;4;13;.;.;.;.;.;.;.;.;.
19;013a. Ipanema;4;3;3;.;.;.;.;.;.;.;.;.
23;014a. Leblon;3;3;4;.;.;.;.;.;.;.;.;.
23;015a. Gávea;1;8;11;.;.;.;.;.;.;.;.;.
31;016a. Barra da Tijuca;17;19;57;.;.;.;.;.;.;.;.;.
4;017a. São Cristóvão;37;44;78;.;.;.;.;.;.;.;.;.
4;018a. Praça da Bandeira;11;14;34;.;.;.;.;.;.;.;.;.
6;019a. Tijuca;5;1;3;.;.;.;.;.;.;.;.;.
6;020a. Grajaú;1;2;15;.;.;.;.;.;.;.;.;.
22;021a. Bonsucesso;64;32;114;.;.;.;.;.;.;.;.;.
16;022a. Penha;14;11;17;.;.;.;.;.;.;.;.;.
3;023a. Meier;0;1;6;.;.;.;.;.;.;.;.;.
3;024a. Piedade;2;4;2;.;.;.;.;.;.;.;.;.
3;025a. Engenho novo;13;10;36;.;.;.;.;.;.;.;.;.
3;026a. Todos os Santos;2;6;10;.;.;.;.;.;.;.;.;.
41;027a. Vicente de Carvalho;9;3;34;.;.;.;.;.;.;.;.;.
9;028a. Campinho;7;2;12;.;.;.;.;.;.;.;.;.
9;029a. Madureira;19;11;36;.;.;.;.;.;.;.;.;.
9;030a. marechal Hermes;2;2;7;.;.;.;.;.;.;.;.;.
41;031a. Ricardo Albuquerque;13;7;11;.;.;.;.;.;.;.;.;.
18;032a. Taquara;17;12;66;.;.;.;.;.;.;.;.;.
14;033a. Realengo;6;4;12;.;.;.;.;.;.;.;.;.
14;034a. Bangu;9;4;15;.;.;.;.;.;.;.;.;.
40;035a. Campo Grande;16;2;10;.;.;.;.;.;.;.;.;.
27;036a. Santa Cruz;5;2;7;.;.;.;.;.;.;.;.;.
17;037a. Ilha do Governador;9;7;9;.;.;.;.;.;.;.;.;.
16;038a. Braz de Pina;15;3;30;.;.;.;.;.;.;.;.;.
41;039a. Pavuna;15;7;41;.;.;.;.;.;.;.;.;.
9;040a. Honório Gurgel;17;11;48;.;.;.;.;.;.;.;.;.
18;041a. Tanque;1;4;11;.;.;.;.;.;.;.;.;.
31;042a. Recreio;6;5;10;.;.;.;.;.;.;.;.;.
27;043a. Pedra de Guaratiba;1;1;2;.;.;.;.;.;.;.;.;.
3;044a. Inhaúma;1;4;7;.;.;.;.;.;.;.;.;.
16;045a. Alemão;1;0;0;.;.;.;.;.;.;.;.;.
24;048a. Seropédica;0;0;1;.;.;.;.;.;.;.;.;.
24;050a. Itaguaí;3;1;10;.;.;.;.;.;.;.;.;.
24;051a. Paracambí;0;0;1;.;.;.;.;.;.;.;.;.
20;052a. nova Iguaçu;16;5;9;.;.;.;.;.;.;.;.;.
20;053a. Mesquita;26;8;14;.;.;.;.;.;.;.;.;.
39;054a. Belford Roxo;15;0;6;.;.;.;.;.;.;.;.;.
24;055a. Queimados;8;1;11;.;.;.;.;.;.;.;.;.
20;056a. Comendador Soares;16;3;23;.;.;.;.;.;.;.;.;.
20;057a. Nilópolis;3;5;4;.;.;.;.;.;.;.;.;.
20;058a. Posse;24;4;24;.;.;.;.;.;.;.;.;.
15;059a. Duque de Caxias;106;26;57;.;.;.;.;.;.;.;.;.
15;060a. Campos Elíseos;32;8;24;.;.;.;.;.;.;.;.;.
15;061a. Xerém;3;0;0;.;.;.;.;.;.;.;.;.
15;062a. Imbariê;16;6;22;.;.;.;.;.;.;.;.;.
24;063a. Japerí;1;1;0;.;.;.;.;.;.;.;.;.
21;064a. Vilar dos Teles;47;6;32;.;.;.;.;.;.;.;.;.
34;065a. Magé;8;2;9;.;.;.;.;.;.;.;.;.
34;066a. Piabetá;3;14;7;.;.;.;.;.;.;.;.;.
34;067a. Guapimirim;1;0;7;.;.;.;.;.;.;.;.;.
35;070a. Tanguá;0;2;1;.;.;.;.;.;.;.;.;.
35;071a. Itaboraí;9;4;2;.;.;.;.;.;.;.;.;.
7;072a. São Gonçalo;14;13;25;.;.;.;.;.;.;.;.;.
7;073a. Neves;13;8;37;.;.;.;.;.;.;.;.;.
7;074a. Alcantara;9;6;10;.;.;.;.;.;.;.;.;.
7;075a. Rio do Ouro;1;2;1;.;.;.;.;.;.;.;.;.
12;076a. Niterói - Centro;6;5;26;.;.;.;.;.;.;.;.;.
12;077a. Icaraí;3;0;4;.;.;.;.;.;.;.;.;.
12;078a. Fonseca;4;5;35;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;2;0;3;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;1;0;0;.;.;.;.;.;.;.;.;.
12;082a. maricá;1;5;1;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;0;0;0;.;.;.;.;.;.;.;.;.
37;089a. Resende;3;0;3;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;0;0;1;.;.;.;.;.;.;.;.;.
10;091a. Valença;0;0;0;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;0;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;0;0;0;.;.;.;.;.;.;.;.;.
10;094a. Piraí;0;0;0;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;0;0;0;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;0;2;1;.;.;.;.;.;.;.;.;.
10;097a. Mendes;0;0;0;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;0;0;0;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;0;2;0;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;0;0;0;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;0;0;0;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;0;0;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;1;1;0;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;0;0;0;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;0;0;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;3;0;0;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;0;0;0;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;0;1;0;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;0;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;0;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;0;0;4;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;0;0;0;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;0;0;0;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;0;1;0;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;0;0;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;0;0;0;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;2;0;0;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;1;0;1;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;0;0;0;.;.;.;.;.;.;.;.;.
25;127a. Búzios;5;0;0;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;0;1;3;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;0;0;0;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;0;0;0;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;0;0;0;.;.;.;.;.;.;.;.;.
8;134a. Campos;2;0;1;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;0;0;0;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;0;0;0;.;.;.;.;.;.;.;.;.
36;137a. Miracema;0;0;0;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;0;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;0;0;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;0;0;0;.;.;.;.;.;.;.;.;.
