AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
28;099a. Itatiaia; - ; - ; - ; - ; - ; - ; 1; 2; - ; 1; 2; -   
28;100a. Porto Real; - ; - ; 1; - ; - ; - ; 1; - ; - ; 1; - ; -   
10;101a. Pinheiral; 1; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 1; - ; - ; - ; 1; - ; - ; 1; 3; - ; 1; 2 
26;106a. Itaipava; - ; - ; 2; - ; - ; - ; - ; - ; 1; 1; 2; -   
10;107a. Paraíba do Sul; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;108a. Três Rios; - ; - ; - ; - ; 2; - ; 1; - ; - ; - ; - ; 1 
10;109a. Sapucaia; - ; 1; 1; - ; - ; - ; - ; - ; - ; - ; 1; -   
30;110a. Teresópolis; 1; - ; - ; - ; - ; - ; 2; 2; 2; - ; - ; 1 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
30;112a. Carmo; - ; - ; - ; 1; - ; - ; - ; 1; - ; - ; - ; -   
25;118a. Araruama; 2; - ; - ; 1; - ; - ; 3; - ; 2; - ; - ; -   
35;119a. Rio Bonito; - ; 1; - ; - ; 1; - ; 1; - ; - ; - ; - ; -   
35;120a. Silva Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
32;121a. Casimiro de abreu; - ; 1; 2; - ; - ; 1; - ; - ; 1; - ; - ; -   
32;122a. Conceição de Macabú; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
32;123a. Macaé; 1; - ; 4; - ; - ; - ; 3; 1; 6; 5; 2; 4 
25;124a. Saquarema; 1; - ; 1; - ; 2; 1; - ; - ; 1; - ; 1; 1 
25;125a. São Pedro da Aldeia; - ; - ; - ; - ; - ; - ; 1; 1; 1; 1; - ; -   
25;126a. Cabo Frio; 3; - ; 1; - ; - ; 1; 1; - ; 2; - ; 1; -   
25;127a. Búzios; 2; 1; - ; 2; 2; 1; - ; - ; 1; 2; - ; -   
32;128a. Rio das Ostras; 2; 1; 1; - ; - ; 2; 1; 3; 1; - ; 3; 5 
25;129a. Iguaba; 1; - ; 3; - ; - ; - ; - ; 1; - ; 2; - ; 1 
32;130a. Quissamã; - ; - ; - ; - ; 3; 1; - ; - ; - ; - ; - ; -   
25;132a. Arraial do Cabo; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
8;134a. Campos; 3; - ; 1; 1; 1; 4; 1; 3; 3; - ; - ; 2 
36;135a. Itaocara; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
36;136a. Santo Antônio de Pádua; - ; - ; - ; - ; - ; 1; - ; 1; 1; - ; - ; -   
36;137a. Miracema; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
8;145a. São João da Barra; 2; 1; 1; - ; - ; - ; - ; - ; 1; - ; 1; -   
8;146a. Guarus; 1; - ; 2; 1; - ; 2; - ; 1; - ; - ; - ; 1 
8;147a. São Francisco de Itabapoana; - ; - ; - ; 1; - ; - ; - ; - ; 1; 1; 1; -   
29;148a. Italva; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;151a. nova Friburgo; 2; - ; - ; - ; 2; 1; 4; 4; - ; 3; 1; -   
11;152a. Duas Barras; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;154a. Cordeiro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; 1; - ; 1; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;159a. Cachoeira de Macacú; - ; 1; - ; - ; 1; - ; - ; - ; - ; 1; - ; -   
33;165a. Mangaratiba; - ; 1; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
33;166a. Angra dos Reis; 2; 2; - ; 2; - ; - ; - ; 1; 2; 1; 1; 2 
33;167a. Paraty; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; 1; -   
10;168a. Rio Claro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
