AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;073a- Neves; 31; 24; 49; 31; 36; 51; 44; 33; 55; 36; 57; 32 
7;074a- Alcantara; 46; 42; 54; 58; 54; 58; 66; 41; 67; 55; 51; 49 
7;075a- Rio do Ouro; 55; 61; 62; 69; 55; 64; 58; 56; 57; 64; 49; 28 
12;076a- Niterói - Centro; 18; 24; 13; 23; 21; 18; 17; 18; 23; 25; 29; 20 
12;077a- Icaraí; 13; 9; 17; 10; 14; 13; 12; 11; 10; 17; 19; 10 
12;078a- Fonseca; 28; 42; 47; 47; 30; 21; 28; 17; 38; 30; 39; 43 
12;079a- Jurujuba; 27; 16; 12; 14; 32; 13; 15; 14; 16; 17; 20; 11 
12;081a- Itaipú; 9; 9; 8; 21; 7; 9; 6; 10; 18; 15; 12; 6 
12;082a- maricá; 7; 8; 5; 10; 17; 17; 9; 9; 6; 13; 10; 9 
10;087a- Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
10;088a- Barra do Piraí; 2; 1; 2; 1; 4; 3; 4; 4; 1; 2; 4; 4 
37;089a- Resende; 3; 6; 2; 6; 2; 1; 4; 9; 3; 6; 4; 3 
28;090a- Barra Mansa; 5; 8; 7; 8; 8; 7; 6; 9; 11; 17; 28; 9 
10;091a- Valença; 1; - ; - ; 1; 1; - ; - ; 1; - ; - ; 2; 1 
10;092a- Rio das Flores; 1; - ; - ; - ; - ; - ; 1; - ; - ; - ; -; 1 
28;093a- Volta Redonda; 5; 5; 10; 4; 5; 13; 13; 8; 12; 14; 9; 10 
10;094a- Piraí; 3; 1; 2; - ; 3; 1; 4; 1; - ; - ; 2; 1 
10;095a- Vassouras; 3; 1; 1; 1; 1; 1; - ; 2; - ; 2; -; 1 
10;096a- Miguel Pereira; 4; 4; 1; - ; 1; 2; 1; 3; 3; 1; 2; 1 
10;097a- Mendes; - ; - ; - ; - ; - ; - ; 2; - ; - ; - ; -; - 
10;098a- Paulo de Frontin; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; 1; - 
37;099a- Itatiaia; - ; 1; 3; 4; 4; - ; 2; 2; - ; - ; 2; 2 
37;100a- Porto Real; - ; 1; 2; 2; 2; - ; 2; 3; 2; 1; 1; 1 
28;101a- Pinheiral; - ; 2; 2; 3; - ; 1; - ; - ; - ; - ; -; - 
30;104a- São J- Rio Preto; 1; - ; - ; - ; - ; - ; - ; - ; 1; - ; -; - 
26;105a- Petrópolis; 7; 13; 7; 8; 8; 7; 8; 9; 8; 14; 2; 5 
26;106a- Itaipava; 3; 5; 8; 2; 3; 2; - ; 7; 2; 5; 2; 4 
38;107a- Paraíba do Sul; 1; 2; 1; - ; 1; 1; 1; 5; 1; - ; 1; - 
38;108a- Três Rios; 4; 5; 3; 7; 1; - ; 2; 3; 1; 2; 1; 4 
38;109a- Sapucaia; - ; - ; 1; - ; 3; 1; 2; 1; - ; - ; 1; - 
30;110a- Teresópolis; 6; 8; 13; 7; 1; 2; 4; 5; 8; 12; 5; 8 
30;111a- Sumidouro; - ; - ; - ; 1; - ; - ; - ; - ; - ; 1; -; - 
30;112a- Carmo; 2; 2; - ; - ; - ; - ; - ; - ; 1; 1; -; - 
25;118a- Araruama; 9; 8; 12; 14; 13; 2; 8; 16; 14; 8; 7; 6 
35;119a- Rio Bonito; 6; 6; 6; 8; 4; 3; 3; 11; 5; 7; 5; 4 
35;120a- Silva Jardim; 2; 1; 2; 1; 2; - ; - ; 1; 1; 1; 2; - 
32;121a- Casimiro de abreu; 7; 3; 6; 4; 2; 1; 2; 3; 2; - ; 1; 3 
32;122a- Conceição de Macabú; 3; - ; 1; 2; - ; - ; 1; 1; 1; - ; -; - 
32;123a- Macaé; 21; 21; 15; 24; 10; 20; 16; 22; 13; 17; 25; 20 
25;124a- Saquarema; 4; 4; 6; 5; 10; 7; 9; 6; 7; 1; 2; 9 
25;125a- São Pedro da Aldeia; 5; 10; 3; 3; 4; 3; 4; 2; 4; 3; 3; 5 
25;126a- Cabo Frio; 20; 14; 14; 15; 16; 13; 8; 5; 17; 10; 14; 7 
25;127a- Búzios; 2; - ; 3; 2; 3; 4; - ; 4; 2; - ; 4; 2 
32;128a- Rio das Ostras; 5; 11; 12; 13; 11; 13; 11; 3; 8; 11; 10; 9 
