AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; - ; 1; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
5;004a. Praça da República; - ; - ; 3; 2; 3; 1; - ; 1; - ; - ; 2; -   
5;005a. Mem de Sá; 1; 3; 1; 1; - ; 3; - ; - ; 1; 2; 1; 2 
4;006a. Cidade nova; 1; 1; - ; - ; - ; - ; 1; 2; - ; 3; 1; 3 
5;007a. Santa Tereza; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; 1; -   
2;009a. Catete; 1; - ; 2; 2; - ; 1; - ; - ; 4; - ; 1; 1 
2;010a. Botafogo; - ; - ; - ; - ; 1; - ; 1; - ; 1; - ; - ; 1 
23;011a. Rocinha; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
19;012a. Copacabana; - ; 1; - ; - ; - ; 1; - ; 1; 1; 2; 2; -   
19;013a. Ipanema; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
23;014a. Leblon; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
23;015a. Gávea; 1; 1; 1; 1; 1; - ; 1; - ; 1; 2; - ; -   
31;016a. Barra da Tijuca; 3; 1; - ; 2; 1; 1; 3; - ; 1; 3; - ; -   
4;017a. São Cristóvão; 1; 4; 4; - ; 1; - ; 1; 3; 1; 2; 2; 3 
4;018a. Praça da Bandeira; - ; - ; - ; - ; - ; 2; - ; - ; 1; 1; - ; -   
6;019a. Tijuca; - ; - ; - ; - ; - ; 1; 1; 2; - ; - ; 3; 1 
6;020a. Grajaú; 3; 1; - ; 1; 1; 1; - ; - ; 2; 1; - ; 1 
22;021a. Bonsucesso; 5; 7; 2; 6; 4; 7; - ; 2; 5; 4; 3; 3 
16;022a. Penha; 1; 3; 4; 1; 3; 3; 1; 4; 3; 4; 4; 3 
3;023a. Meier; - ; 2; - ; - ; - ; - ; - ; 1; - ; 2; 2; 1 
3;024a. Piedade; 4; 1; 5; - ; 1; 2; 3; 1; - ; 4; 7; 2 
3;025a. Engenho novo; 1; 1; 2; 4; 1; 1; 2; 2; 1; - ; 2; -   
3;026a. Todos os Santos; - ; - ; - ; 2; 1; 2; 2; 4; 1; 2; - ; -   
41;027a. Vicente de Carvalho; 4; 3; 8; 9; 4; 10; 3; 6; 3; 7; 2; 11 
9;028a. Campinho; 1; 8; 3; 10; 2; 1; 2; 2; 3; 8; 6; 4 
9;029a. Madureira; 2; 1; 7; 5; 6; 4; 3; 6; 3; - ; 3; 7 
9;030a. marechal Hermes; 1; 3; 1; 1; 4; - ; 3; - ; 3; 1; 2; 5 
41;031a. Ricardo Albuquerque; 11; 2; 2; 4; 7; 3; 1; 2; 2; 7; 3; 3 
18;032a. Taquara; 2; 6; 4; 6; 6; 3; 2; 6; 5; 7; 4; 8 
14;033a. Realengo; 9; 6; 5; 4; 4; 1; 5; 4; 7; 9; 4; 5 
14;034a. Bangu; 13; 15; 11; 8; 6; 2; 10; 11; 9; 7; 3; 11 
40;035a. Campo Grande; 8; 9; 9; 2; 4; 8; 3; 2; 3; 3; 7; 5 
27;036a. Santa Cruz; 21; 19; 16; 13; 11; 7; 1; 28; 12; 11; 7; 13 
17;037a. Ilha do Governador; 1; 3; 1; 2; 1; 3; 5; 1; 4; 3; 3; 3 
16;038a. Braz de Pina; 1; 6; 1; 8; 3; 3; 2; 3; 6; 2; 7; 5 
41;039a. Pavuna; 9; 5; 12; 13; 10; 9; 5; 5; 14; 6; 8; 3 
9;040a. Honório Gurgel; - ; 3; 3; 4; 5; 2; 9; 3; 4; 2; 6; 3 
18;041a. Tanque; - ; - ; 2; 1; - ; 2; 3; 1; 1; 2; 2; 1 
31;042a. Recreio; 2; 5; 1; 1; 1; - ; - ; 4; 6; 1; 1; 4 
27;043a. Pedra de Guaratiba; 4; 2; 1; 4; 7; 4; 2; 5; - ; 3; 5; 1 
3;044a. Inhaúma; 4; 2; 7; 3; 2; - ; 2; 1; 5; 3; 3; 3 
16;045a. Alemão; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
24;048a. Seropédica; - ; 2; 4; 2; 2; 2; 1; 2; - ; 3; 3; 2 
24;050a. Itaguaí; 7; 7; 5; 3; 1; 3; 3; 6; 5; 11; 5; 7 
24;051a. Paracambí; - ; - ; 2; 2; 1; - ; 1; 2; - ; - ; - ; 1 
20;052a. nova Iguaçu; 5; - ; 1; 11; 7; 2; - ; 1; 1; 1; 3; 4 
20;053a. Mesquita; 3; 4; 4; 4; 2; 4; 2; 2; 5; 3; 2; 7 
39;054a. Belford Roxo; 25; 20; 34; 25; 35; 26; 19; 24; 27; 13; 20; 30 
